FIPS_State_Code,FIPS_County_Code,Census_Region_Code,Census_Division_Code,County_Name,Estimated_1_Unit_Buildings,Estimated_1_Unit_Total_Units,Estimated_1_Unit_Total_Value,Estimated_2_Unit_Buildings,Estimated_2_Unit_Total_Units,Estimated_2_Unit_Total_Value,Estimated_3to4_Unit_Buildings,Estimated_3to4_Unit_Total_Units,Estimated_3to4_Unit_Total_Value,Estimated_5plus_Unit_Buildings,Estimated_5plus_Unit_Total_Units,Estimated_5plus_Unit_Total_Value,Reported_1_Unit_Buildings,Reported_1_Unit_Total_Units,Reported_1_Unit_Total_Value,Reported_2_Unit_Buildings,Reported_2_Unit_Total_Units,Reported_2_Unit_Total_Value,Reported_3to4_Unit_Buildings,Reported_3to4_Unit_Total_Units,Reported_3to4_Unit_Total_Value,Reported_5plus_Unit_Buildings,Reported_5plus_Unit_Total_Units,Reported_5plus_Unit_Total_Value
1,1,3,6,Autauga County                ,60,60,15920656,0,0,0,0,0,0,0,0,0,60,60,15920656,0,0,0,0,0,0,0,0,0
1,7,3,6,Bibb County                   ,8,8,1383832,0,0,0,0,0,0,0,0,0,3,3,530000,0,0,0,0,0,0,0,0,0
1,9,3,6,Blount County                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,21,3,6,Chilton County                ,10,10,1241231,0,0,0,0,0,0,0,0,0,7,7,842000,0,0,0,0,0,0,0,0,0
1,37,3,6,Coosa County                  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,73,3,6,Jefferson County              ,503,503,127088913,1,2,201268,2,8,793108,16,171,12997178,473,473,120076438,1,2,201268,2,8,793108,8,48,4698683
1,81,3,6,Lee County                    ,308,308,89765709,0,0,0,0,0,0,0,0,0,308,308,89765709,0,0,0,0,0,0,0,0,0
1,115,3,6,St. Clair County              ,30,30,4187220,0,0,0,0,0,0,0,0,0,29,29,4017587,0,0,0,0,0,0,0,0,0
1,117,3,6,Shelby County                 ,293,293,61293884,0,0,0,0,0,0,4,47,2626125,130,130,26166440,0,0,0,0,0,0,0,0,0
1,127,3,6,Walker County                 ,5,5,739800,0,0,0,0,0,0,0,0,0,5,5,739800,0,0,0,0,0,0,0,0,0
2,0,4,9,Alaska Balance of State       ,26,26,6434703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,13,4,9,Aleutians East Borough        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,16,4,9,Aleutians West Census Area    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,20,4,9,Anchorage Borough             ,229,229,69711356,0,0,0,0,0,0,2,13,2254723,229,229,69711356,0,0,0,0,0,0,2,13,2254723
2,20,4,9,Anchorage Municipality        ,229,229,69711356,0,0,0,0,0,0,2,13,2254723,229,229,69711356,0,0,0,0,0,0,2,13,2254723
2,50,4,9,Bethel Census Area            ,0,0,350000,0,0,0,0,0,0,0,0,0,0,0,350000,0,0,0,0,0,0,0,0,0
2,60,4,9,Bristol Bay Borough           ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,90,4,9,Fairbanks North Star Borough  ,24,24,4416011,0,0,0,0,0,0,0,0,0,1,1,189000,0,0,0,0,0,0,0,0,0
2,100,4,9,Haines Borough                ,5,5,1161431,0,0,0,0,0,0,0,0,0,5,5,1161431,0,0,0,0,0,0,0,0,0
2,105,4,9,Hoonah-Angoon Census Area     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,110,4,9,Juneau Borough                ,23,23,5012598,3,6,1378105,1,4,447888,0,0,0,23,23,5012598,3,6,1378105,1,4,447888,0,0,0
