FIPS_State_Code,FIPS_County_Code,Census_Region_Code,Census_Division_Code,County_Name,Estimated_1_Unit_Buildings,Estimated_1_Unit_Total_Units,Estimated_1_Unit_Total_Value,Estimated_2_Unit_Buildings,Estimated_2_Unit_Total_Units,Estimated_2_Unit_Total_Value,Estimated_3to4_Unit_Buildings,Estimated_3to4_Unit_Total_Units,Estimated_3to4_Unit_Total_Value,Estimated_5plus_Unit_Buildings,Estimated_5plus_Unit_Total_Units,Estimated_5plus_Unit_Total_Value,Reported_1_Unit_Buildings,Reported_1_Unit_Total_Units,Reported_1_Unit_Total_Value,Reported_2_Unit_Buildings,Reported_2_Unit_Total_Units,Reported_2_Unit_Total_Value,Reported_3to4_Unit_Buildings,Reported_3to4_Unit_Total_Units,Reported_3to4_Unit_Total_Value,Reported_5plus_Unit_Buildings,Reported_5plus_Unit_Total_Units,Reported_5plus_Unit_Total_Value
1,1,3,6,Autauga County                ,33,33,5234476,0,0,0,0,0,0,0,0,0,33,33,5234476,0,0,0,0,0,0,0,0,0
1,7,3,6,Bibb County                   ,2,2,300363,0,0,0,0,0,0,0,0,0,2,2,300363,0,0,0,0,0,0,0,0,0
1,9,3,6,Blount County                 ,5,5,1122320,0,0,0,0,0,0,0,0,0,5,5,1122320,0,0,0,0,0,0,0,0,0
1,21,3,6,Chilton County                ,9,9,1154200,0,0,0,0,0,0,0,0,0,8,8,1070000,0,0,0,0,0,0,0,0,0
1,37,3,6,Coosa County                  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,73,3,6,Jefferson County              ,360,360,57240915,0,0,0,0,0,0,4,32,2456215,319,319,50064306,0,0,0,0,0,0,0,0,0
1,81,3,6,Lee County                    ,200,200,37113563,0,0,0,2,8,1036826,2,22,2142926,168,168,29652910,0,0,0,2,8,1036826,0,0,0
1,115,3,6,St. Clair County              ,37,37,4579530,0,0,0,0,0,0,0,0,0,37,37,4579530,0,0,0,0,0,0,0,0,0
1,117,3,6,Shelby County                 ,149,149,26247519,2,4,198000,0,0,0,0,0,0,70,70,12268873,2,4,198000,0,0,0,0,0,0
1,127,3,6,Walker County                 ,5,5,876833,0,0,0,0,0,0,0,0,0,4,4,670000,0,0,0,0,0,0,0,0,0
2,0,4,9,Alaska Balance of State       ,12,12,2842009,0,0,0,0,0,0,0,0,0,5,5,1622382,0,0,0,0,0,0,0,0,0
2,13,4,9,Aleutians East Borough        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,16,4,9,Aleutians West Census Area    ,1,1,98141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,20,4,9,Anchorage Borough             ,63,63,19248574,0,0,0,1,4,642260,1,18,3745008,63,63,19248574,0,0,0,1,4,642260,1,18,3745008
2,50,4,9,Bethel Census Area            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,60,4,9,Bristol Bay Borough           ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,90,4,9,Fairbanks North Star Borough  ,7,7,1219065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,100,4,9,Haines Borough                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,110,4,9,Juneau Borough                ,4,4,996266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,122,4,9,Kenai Peninsula Borough       ,6,6,1040000,0,0,0,0,0,0,0,0,0,6,6,1040000,0,0,0,0,0,0,0,0,0
2,130,4,9,Ketchikan Gateway Borough     ,9,9,1996796,0,0,0,0,0,0,0,0,0,9,9,1996796,0,0,0,0,0,0,0,0,0
2,150,4,9,Kodiak Island Borough         ,4,4,791901,0,0,0,0,0,0,0,0,0,4,4,791901,0,0,0,0,0,0,0,0,0
2,170,4,9,Matanuska-Susitna Borough     ,8,8,1661833,1,2,344420,0,0,0,0,0,0,8,8,1661833,1,2,344420,0,0,0,0,0,0
2,180,4,9,Nome Census Area              ,1,1,286756,0,0,0,0,0,0,0,0,0,1,1,286756,0,0,0,0,0,0,0,0,0
2,185,4,9,North Slope Borough           ,4,4,888488,0,0,0,0,0,0,0,0,0,4,4,888488,0,0,0,0,0,0,0,0,0
2,188,4,9,Northwest Arctic Borough      ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,201,4,9,Prince of Wales-Outer Ketchika,0,0,0,2,4,625328,0,0,0,0,0,0,0,0,0,2,4,625328,0,0,0,0,0,0
2,220,4,9,Sitka Borough                 ,2,2,561486,1,2,454968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,232,4,9,Skagway-Hoonah-Angoon Census A,2,2,458056,0,0,0,0,0,0,0,0,0,2,2,458056,0,0,0,0,0,0,0,0,0
2,261,4,9,Valdez-Cordova Census Area    ,3,3,482000,0,0,0,0,0,0,0,0,0,3,3,482000,0,0,0,0,0,0,0,0,0
2,280,4,9,Wrangell-Petersburg Census Are,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,282,4,9,Yakutat Borough               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,290,4,9,Yukon-Koyukuk Census Area     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,13,4,8,Maricopa County               ,1233,1233,285961897,4,8,1123632,5,16,885638,12,562,78482893,1233,1233,285961897,4,8,1123632,5,16,885638,12,562,78482893
4,19,4,8,Pima County                   ,536,536,105016342,5,10,1005194,0,0,0,3,16,890115,366,366,72720981,0,0,0,0,0,0,0,0,0
4,21,4,8,Pinal County                  ,534,534,71322548,0,0,0,0,0,0,0,0,0,479,479,63723850,0,0,0,0,0,0,0,0,0
5,23,3,7,Cleburne County               ,2,2,300000,0,0,0,0,0,0,0,0,0,2,2,300000,0,0,0,0,0,0,0,0,0
5,25,3,7,Cleveland County              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,27,3,7,Columbia County               ,2,2,250000,0,0,0,0,0,0,0,0,0,2,2,250000,0,0,0,0,0,0,0,0,0
5,35,3,7,Crittenden County             ,17,17,2933094,0,0,0,0,0,0,0,0,0,16,16,2755547,0,0,0,0,0,0,0,0,0
5,59,3,7,Hot Spring County             ,2,2,200000,0,0,0,0,0,0,0,0,0,2,2,200000,0,0,0,0,0,0,0,0,0
5,61,3,7,Howard County                 ,1,1,102636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,99,3,7,Nevada County                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,4,9,Alameda County                ,218,218,58138212,7,14,2467550,2,7,826771,13,267,55715980,217,217,57861717,7,14,2467550,2,7,826771,12,260,55147225
6,3,4,9,Alpine County                 ,3,3,696167,0,0,0,0,0,0,0,0,0,3,3,696167,0,0,0,0,0,0,0,0,0
6,9,4,9,Calaveras County              ,18,18,4763581,0,0,0,0,0,0,0,0,0,18,18,4763581,0,0,0,0,0,0,0,0,0
6,13,4,9,Contra Costa County           ,225,225,56329192,0,0,0,0,0,0,8,55,8295310,210,210,52824827,0,0,0,0,0,0,4,34,6392689
6,17,4,9,El Dorado County              ,57,57,17996177,0,0,0,0,0,0,0,0,0,57,57,17996177,0,0,0,0,0,0,0,0,0
6,37,4,9,Los Angeles County            ,648,648,187309042,72,144,20283355,13,45,9620752,39,991,136770873,595,595,172848442,71,142,20191989,13,45,9620752,27,891,125919876
6,41,4,9,Marin County                  ,33,33,13726326,0,0,0,0,0,0,5,103,19778562,15,15,6892253,0,0,0,0,0,0,1,82,17709000
6,45,4,9,Mendocino County              ,32,32,3737621,0,0,0,0,0,0,0,0,0,32,32,3737621,0,0,0,0,0,0,0,0,0
6,49,4,9,Modoc County                  ,1,1,136800,0,0,0,0,0,0,0,0,0,1,1,136800,0,0,0,0,0,0,0,0,0
6,51,4,9,Mono County                   ,5,5,1512609,0,0,0,0,0,0,0,0,0,1,1,957393,0,0,0,0,0,0,0,0,0
6,59,4,9,Orange County                 ,305,305,101897068,2,4,2215356,5,17,1258963,3,25,2239751,291,291,92646883,1,2,1700000,5,17,1258963,3,25,2239751
6,61,4,9,Placer County                 ,325,325,79858533,0,0,0,0,0,0,0,0,0,325,325,79858533,0,0,0,0,0,0,0,0,0
6,63,4,9,Plumas County                 ,8,8,1782945,0,0,0,0,0,0,0,0,0,8,8,1782945,0,0,0,0,0,0,0,0,0
6,65,4,9,Riverside County              ,891,891,228670376,1,2,177288,7,24,3997181,29,441,36410804,873,873,224684876,1,2,177288,7,24,3997181,29,441,36410804
6,67,4,9,Sacramento County             ,239,239,51229063,0,0,0,7,21,2199793,0,0,0,235,235,50306971,0,0,0,7,21,2199793,0,0,0
6,69,4,9,San Benito County             ,1,1,400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,71,4,9,San Bernardino County         ,425,425,80853056,0,0,0,1,3,410278,6,154,13658122,410,410,78241574,0,0,0,1,3,410278,5,146,13079458
6,73,4,9,San Diego County              ,501,501,159941591,6,12,2136100,12,42,8577508,31,500,61874349,489,489,157374189,6,12,2136100,12,42,8577508,31,500,61874349
6,75,4,9,San Francisco County          ,4,4,869788,6,12,3729976,3,9,2755545,1,15,3510000,4,4,869788,6,12,3729976,3,9,2755545,1,15,3510000
6,77,4,9,San Joaquin County            ,173,173,37751235,0,0,0,0,0,0,1,5,607541,151,151,33100033,0,0,0,0,0,0,0,0,0
6,81,4,9,San Mateo County              ,72,72,33805409,3,6,1203784,1,3,232048,1,6,1872187,59,59,29454873,3,6,1203784,1,3,232048,0,0,0
6,85,4,9,Santa Clara County            ,130,130,57335234,7,14,1886221,1,3,243948,2,18,3840000,119,119,54472065,7,14,1886221,1,3,243948,2,18,3840000
6,91,4,9,Sierra County                 ,2,2,484459,0,0,0,0,0,0,0,0,0,2,2,484459,0,0,0,0,0,0,0,0,0
6,113,4,9,Yolo County                   ,80,80,21956759,0,0,0,0,0,0,6,83,12688981,80,80,21956759,0,0,0,0,0,0,6,83,12688981
8,1,4,8,Adams County                  ,98,98,20485280,3,6,948195,0,0,0,0,0,0,83,83,17755169,3,6,948195,0,0,0,0,0,0
8,5,4,8,Arapahoe County               ,138,138,35606290,0,0,0,0,0,0,9,328,29877245,138,138,35606290,0,0,0,0,0,0,9,328,29877245
8,14,4,8,Broomfield County             ,43,43,13333223,0,0,0,0,0,0,0,0,0,43,43,13333223,0,0,0,0,0,0,0,0,0
8,15,4,8,Chaffee County                ,29,29,8452892,0,0,0,0,0,0,0,0,0,29,29,8452892,0,0,0,0,0,0,0,0,0
8,19,4,8,Clear Creek County            ,2,2,1236948,0,0,0,0,0,0,0,0,0,2,2,1236948,0,0,0,0,0,0,0,0,0
8,23,4,8,Costilla County               ,1,1,163199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,31,4,8,Denver County                 ,140,140,27085894,8,16,2701354,0,0,0,4,161,19904098,140,140,27085894,8,16,2701354,0,0,0,4,161,19904098
8,33,4,8,Dolores County                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,35,4,8,Douglas County                ,177,177,47082319,0,0,0,0,0,0,2,250,27139329,177,177,47082319,0,0,0,0,0,0,2,250,27139329
8,39,4,8,Elbert County                 ,14,14,3865281,0,0,0,0,0,0,0,0,0,14,14,3865281,0,0,0,0,0,0,0,0,0
8,41,4,8,El Paso County                ,325,325,103815219,4,8,1479373,0,0,0,0,0,0,325,325,103815219,4,8,1479373,0,0,0,0,0,0
8,47,4,8,Gilpin County                 ,2,2,1062000,0,0,0,0,0,0,0,0,0,2,2,1062000,0,0,0,0,0,0,0,0,0
8,49,4,8,Grand County                  ,34,34,8038505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,59,4,8,Jefferson County              ,72,72,20136103,3,6,617900,1,3,461025,2,16,2648388,71,71,19847882,3,6,617900,1,3,461025,2,16,2648388
