FIPS_State_Code,FIPS_County_Code,Census_Region_Code,Census_Division_Code,County_Name,Estimated_1_Unit_Buildings,Estimated_1_Unit_Total_Units,Estimated_1_Unit_Total_Value,Estimated_2_Unit_Buildings,Estimated_2_Unit_Total_Units,Estimated_2_Unit_Total_Value,Estimated_3to4_Unit_Buildings,Estimated_3to4_Unit_Total_Units,Estimated_3to4_Unit_Total_Value,Estimated_5plus_Unit_Buildings,Estimated_5plus_Unit_Total_Units,Estimated_5plus_Unit_Total_Value,Reported_1_Unit_Buildings,Reported_1_Unit_Total_Units,Reported_1_Unit_Total_Value,Reported_2_Unit_Buildings,Reported_2_Unit_Total_Units,Reported_2_Unit_Total_Value,Reported_3to4_Unit_Buildings,Reported_3to4_Unit_Total_Units,Reported_3to4_Unit_Total_Value,Reported_5plus_Unit_Buildings,Reported_5plus_Unit_Total_Units,Reported_5plus_Unit_Total_Value
1,1,3,6,Autauga County                ,8,8,855753,0,0,0,0,0,0,0,0,0,8,8,855753,0,0,0,0,0,0,0,0,0
1,7,3,6,Bibb County                   ,1,1,216400,0,0,0,0,0,0,0,0,0,1,1,216400,0,0,0,0,0,0,0,0,0
1,9,3,6,Blount County                 ,2,2,221000,3,6,240000,0,0,0,0,0,0,2,2,221000,3,6,240000,0,0,0,0,0,0
1,21,3,6,Chilton County                ,4,4,634917,0,0,0,0,0,0,0,0,0,3,3,500000,0,0,0,0,0,0,0,0,0
1,37,3,6,Coosa County                  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,73,3,6,Jefferson County              ,93,93,17250473,0,0,0,1,3,315405,0,0,0,83,83,15544171,0,0,0,0,0,0,0,0,0
1,81,3,6,Lee County                    ,145,145,24168641,0,0,0,0,0,0,0,0,0,145,145,24168641,0,0,0,0,0,0,0,0,0
1,115,3,6,St. Clair County              ,13,13,1739705,0,0,0,0,0,0,0,0,0,12,12,1649488,0,0,0,0,0,0,0,0,0
1,117,3,6,Shelby County                 ,61,61,9331868,0,0,0,0,0,0,0,0,0,36,36,4625267,0,0,0,0,0,0,0,0,0
1,127,3,6,Walker County                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,4,9,Alaska Balance of State       ,8,8,1988349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,13,4,9,Aleutians East Borough        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,16,4,9,Aleutians West Census Area    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,20,4,9,Anchorage Borough             ,44,44,12402205,0,0,0,0,0,0,1,6,935275,44,44,12402205,0,0,0,0,0,0,1,6,935275
2,50,4,9,Bethel Census Area            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,60,4,9,Bristol Bay Borough           ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,90,4,9,Fairbanks North Star Borough  ,4,4,999611,0,0,0,0,0,0,0,0,0,1,1,450000,0,0,0,0,0,0,0,0,0
2,100,4,9,Haines Borough                ,1,1,179306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,110,4,9,Juneau Borough                ,4,4,1198789,0,0,0,0,0,0,0,0,0,4,4,1198789,0,0,0,0,0,0,0,0,0
2,122,4,9,Kenai Peninsula Borough       ,8,8,2101400,0,0,0,0,0,0,1,6,631904,8,8,2101400,0,0,0,0,0,0,1,6,631904
2,130,4,9,Ketchikan Gateway Borough     ,1,1,209081,0,0,0,0,0,0,0,0,0,1,1,209081,0,0,0,0,0,0,0,0,0
2,150,4,9,Kodiak Island Borough         ,2,2,285545,0,0,0,0,0,0,0,0,0,2,2,285545,0,0,0,0,0,0,0,0,0
2,170,4,9,Matanuska-Susitna Borough     ,10,10,1914709,0,0,0,0,0,0,0,0,0,7,7,1463568,0,0,0,0,0,0,0,0,0
2,180,4,9,Nome Census Area              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,185,4,9,North Slope Borough           ,1,1,224424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,188,4,9,Northwest Arctic Borough      ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,201,4,9,Prince of Wales-Outer Ketchika,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,220,4,9,Sitka Borough                 ,2,2,439529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,232,4,9,Skagway-Hoonah-Angoon Census A,1,1,40000,0,0,0,0,0,0,0,0,0,1,1,40000,0,0,0,0,0,0,0,0,0
2,261,4,9,Valdez-Cordova Census Area    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,280,4,9,Wrangell-Petersburg Census Are,1,1,300000,0,0,0,0,0,0,0,0,0,1,1,300000,0,0,0,0,0,0,0,0,0
2,282,4,9,Yakutat Borough               ,1,1,80000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,290,4,9,Yukon-Koyukuk Census Area     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,13,4,8,Maricopa County               ,499,499,115815636,0,0,0,2,6,933000,2,29,5135665,495,495,114817571,0,0,0,2,6,933000,1,17,2989569
4,19,4,8,Pima County                   ,233,233,50567821,0,0,0,0,0,0,1,8,668029,57,57,15397516,0,0,0,0,0,0,0,0,0
4,21,4,8,Pinal County                  ,139,139,18916838,0,0,0,0,0,0,0,0,0,117,117,16116082,0,0,0,0,0,0,0,0,0
5,23,3,7,Cleburne County               ,3,3,231000,2,4,350000,0,0,0,0,0,0,3,3,231000,2,4,350000,0,0,0,0,0,0
5,25,3,7,Cleveland County              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,27,3,7,Columbia County               ,1,1,243034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,35,3,7,Crittenden County             ,2,2,265000,0,0,0,0,0,0,0,0,0,2,2,265000,0,0,0,0,0,0,0,0,0
5,59,3,7,Hot Spring County             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,61,3,7,Howard County                 ,1,1,80000,0,0,0,0,0,0,0,0,0,1,1,80000,0,0,0,0,0,0,0,0,0
5,99,3,7,Nevada County                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,1,4,9,Alameda County                ,112,112,29436229,0,0,0,3,11,2177215,1,100,16419101,111,111,29143227,0,0,0,3,11,2177215,1,100,16419101
6,3,4,9,Alpine County                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,9,4,9,Calaveras County              ,4,4,1138857,0,0,0,0,0,0,0,0,0,4,4,1138857,0,0,0,0,0,0,0,0,0
6,13,4,9,Contra Costa County           ,104,104,24417040,0,0,0,4,12,2660576,0,0,0,92,92,21478802,0,0,0,4,12,2660576,0,0,0
6,17,4,9,El Dorado County              ,13,13,3027432,0,0,0,0,0,0,0,0,0,13,13,3027432,0,0,0,0,0,0,0,0,0
6,37,4,9,Los Angeles County            ,226,226,70038507,10,20,3478470,0,0,0,15,271,51688079,195,195,61975639,10,20,3478470,0,0,0,14,266,51249047
6,41,4,9,Marin County                  ,11,11,11597606,0,0,0,0,0,0,0,0,0,2,2,963941,0,0,0,0,0,0,0,0,0
6,45,4,9,Mendocino County              ,9,9,1670724,0,0,0,0,0,0,0,0,0,9,9,1670724,0,0,0,0,0,0,0,0,0
6,49,4,9,Modoc County                  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,51,4,9,Mono County                   ,2,2,1176815,0,0,0,0,0,0,0,0,0,1,1,1038011,0,0,0,0,0,0,0,0,0
6,59,4,9,Orange County                 ,177,177,53352608,7,14,3552548,6,21,3297404,13,164,11960400,166,166,47399447,6,12,2723733,6,21,3297404,12,159,11066114
6,61,4,9,Placer County                 ,107,107,26062120,0,0,0,0,0,0,0,0,0,107,107,26062120,0,0,0,0,0,0,0,0,0
6,63,4,9,Plumas County                 ,3,3,635141,0,0,0,0,0,0,0,0,0,3,3,635141,0,0,0,0,0,0,0,0,0
6,65,4,9,Riverside County              ,376,376,78239566,0,0,0,0,0,0,1,5,575574,330,330,71026277,0,0,0,0,0,0,0,0,0
6,67,4,9,Sacramento County             ,58,58,12451953,0,0,0,1,3,271282,1,14,2012826,58,58,12451953,0,0,0,1,3,271282,1,14,2012826
6,69,4,9,San Benito County             ,1,1,167911,0,0,0,0,0,0,0,0,0,1,1,167911,0,0,0,0,0,0,0,0,0
6,71,4,9,San Bernardino County         ,119,119,21661020,0,0,0,0,0,0,0,0,0,114,114,20997634,0,0,0,0,0,0,0,0,0
6,73,4,9,San Diego County              ,253,253,74125943,4,8,1708176,2,8,1111640,4,21,2884005,237,237,70704522,4,8,1708176,2,8,1111640,4,21,2884005
6,75,4,9,San Francisco County          ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,77,4,9,San Joaquin County            ,48,48,8987381,0,0,0,0,0,0,0,0,0,48,48,8987381,0,0,0,0,0,0,0,0,0
6,81,4,9,San Mateo County              ,34,34,25027658,0,0,0,0,0,0,0,0,0,27,27,22235327,0,0,0,0,0,0,0,0,0
6,85,4,9,Santa Clara County            ,90,90,38844878,0,0,0,1,4,559659,8,59,8895120,66,66,30469751,0,0,0,1,4,559659,7,54,7865708
6,91,4,9,Sierra County                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,113,4,9,Yolo County                   ,8,8,2281584,1,2,185207,0,0,0,0,0,0,6,6,1353232,1,2,185207,0,0,0,0,0,0
8,1,4,8,Adams County                  ,51,51,9239935,0,0,0,0,0,0,0,0,0,51,51,9239935,0,0,0,0,0,0,0,0,0
8,5,4,8,Arapahoe County               ,55,55,14718860,0,0,0,0,0,0,0,0,0,54,54,13062164,0,0,0,0,0,0,0,0,0
8,14,4,8,Broomfield County             ,12,12,2427512,0,0,0,0,0,0,0,0,0,12,12,2427512,0,0,0,0,0,0,0,0,0
8,15,4,8,Chaffee County                ,7,7,1583260,0,0,0,0,0,0,0,0,0,7,7,1583260,0,0,0,0,0,0,0,0,0
8,19,4,8,Clear Creek County            ,1,1,204128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,23,4,8,Costilla County               ,3,3,687083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,31,4,8,Denver County                 ,50,50,9887098,4,8,1711009,0,0,0,3,41,2087400,50,50,9887098,4,8,1711009,0,0,0,3,41,2087400
8,33,4,8,Dolores County                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,35,4,8,Douglas County                ,57,57,14696978,0,0,0,1,3,350868,1,14,1519802,55,55,14193959,0,0,0,1,3,350868,0,0,0
8,39,4,8,Elbert County                 ,4,4,954738,0,0,0,0,0,0,0,0,0,4,4,954738,0,0,0,0,0,0,0,0,0
8,41,4,8,El Paso County                ,140,140,42532237,0,0,0,1,3,313117,0,0,0,140,140,42532237,0,0,0,1,3,313117,0,0,0
8,47,4,8,Gilpin County                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,49,4,8,Grand County                  ,14,14,3414271,0,0,0,0,0,0,0,0,0,1,1,340736,0,0,0,0,0,0,0,0,0
8,59,4,8,Jefferson County              ,40,40,10779715,0,0,0,0,0,0,0,0,0,33,33,8485064,0,0,0,0,0,0,0,0,0
8,69,4,8,Larimer County                ,43,43,10325244,2,4,608252,0,0,0,2,12,1357414,43,43,10325244,2,4,608252,0,0,0,2,12,1357414
8,77,4,8,Mesa County                   ,40,40,7976201,0,0,0,0,0,0,0,0,0,40,40,7976201,0,0,0,0,0,0,0,0,0
8,93,4,8,Park County                   ,3,3,434443,0,0,0,0,0,0,0,0,0,3,3,434443,0,0,0,0,0,0,0,0,0
8,101,4,8,Pueblo County                 ,11,11,2203090,0,0,0,0,0,0,0,0,0,11,11,2203090,0,0,0,0,0,0,0,0,0
8,107,4,8,Routt County                  ,7,7,4409772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,119,4,8,Teller County                 ,1,1,111458,0,0,0,0,0,0,0,0,0,1,1,111458,0,0,0,0,0,0,0,0,0
8,123,4,8,Weld County                   ,96,96,18475335,0,0,0,0,0,0,0,0,0,80,80,14628229,0,0,0,0,0,0,0,0,0
10,1,3,5,Kent County                   ,69,69,9370264,0,0,0,0,0,0,2,22,1465609,59,59,8242385,0,0,0,0,0,0,2,22,1465609
10,3,3,5,New Castle County             ,62,62,4934409,0,0,0,0,0,0,1,5,80000,13,13,855317,0,0,0,0,0,0,0,0,0
10,5,3,5,Sussex County                 ,92,92,12729915,3,6,463040,0,0,0,3,59,4850367,92,92,12729915,3,6,463040,0,0,0,3,59,4850367
11,1,3,5,Washington  DC                ,19,19,3297264,0,0,0,1,4,359801,0,0,0,19,19,3297264,0,0,0,1,4,359801,0,0,0
12,3,3,5,Baker County                  ,4,4,811734,0,0,0,0,0,0,0,0,0,4,4,811734,0,0,0,0,0,0,0,0,0
12,9,3,5,Brevard County                ,79,79,19591047,0,0,0,0,0,0,0,0,0,75,75,18888959,0,0,0,0,0,0,0,0,0
12,11,3,5,Broward County                ,101,101,16078341,0,0,0,0,0,0,13,114,18196345,83,83,13515106,0,0,0,0,0,0,13,114,18196345
12,13,3,5,Calhoun County                ,2,2,287820,0,0,0,0,0,0,0,0,0,2,2,287820,0,0,0,0,0,0,0,0,0
12,15,3,5,Charlotte County              ,29,29,6388720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,19,3,5,Clay County                   ,65,65,8927108,0,0,0,0,0,0,0,0,0,65,65,8927108,0,0,0,0,0,0,0,0,0
12,21,3,5,Collier County                ,70,70,22435876,0,0,0,2,7,1495000,2,20,3705000,70,70,22435876,0,0,0,2,7,1495000,2,20,3705000
12,23,3,5,Columbia County               ,3,3,269580,0,0,0,0,0,0,0,0,0,3,3,269580,0,0,0,0,0,0,0,0,0
12,31,3,5,Duval County                  ,154,154,27183968,0,0,0,0,0,0,0,0,0,154,154,27183968,0,0,0,0,0,0,0,0,0
12,33,3,5,Escambia County               ,55,55,10207301,0,0,0,0,0,0,1,5,457104,3,3,879555,0,0,0,0,0,0,0,0,0
12,41,3,5,Gilchrist County              ,1,1,302399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,43,3,5,Glades County                 ,1,1,170000,0,0,0,0,0,0,0,0,0,1,1,170000,0,0,0,0,0,0,0,0,0
12,47,3,5,Hamilton County               ,1,1,220000,0,0,0,0,0,0,0,0,0,1,1,220000,0,0,0,0,0,0,0,0,0
12,49,3,5,Hardee County                 ,3,3,317644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,53,3,5,Hernando County               ,22,22,2958140,0,0,0,0,0,0,0,0,0,22,22,2958140,0,0,0,0,0,0,0,0,0
12,55,3,5,Highlands County              ,4,4,608403,0,0,0,0,0,0,0,0,0,3,3,463470,0,0,0,0,0,0,0,0,0
12,57,3,5,Hillsborough County           ,294,294,74920372,0,0,0,13,45,44473144,4,24,7663072,294,294,74920372,0,0,0,13,45,44473144,4,24,7663072
12,61,3,5,Indian River County           ,24,24,7812287,0,0,0,0,0,0,0,0,0,24,24,7812287,0,0,0,0,0,0,0,0,0
12,63,3,5,Jackson County                ,7,7,746000,0,0,0,0,0,0,0,0,0,7,7,746000,0,0,0,0,0,0,0,0,0
12,65,3,5,Jefferson County              ,5,5,746351,0,0,0,0,0,0,0,0,0,5,5,746351,0,0,0,0,0,0,0,0,0
12,67,3,5,Lafayette County              ,2,2,1119480,0,0,0,0,0,0,0,0,0,2,2,1119480,0,0,0,0,0,0,0,0,0
12,69,3,5,Lake County                   ,43,43,11508677,0,0,0,0,0,0,1,11,1428790,8,8,1491335,0,0,0,0,0,0,0,0,0
12,71,3,5,Lee County                    ,97,97,16893221,0,0,0,3,12,2954526,0,0,0,97,97,16893221,0,0,0,3,12,2954526,0,0,0
