FIPS_State_Code,FIPS_County_Code,Census_Region_Code,Census_Division_Code,County_Name,Estimated_1_Unit_Buildings,Estimated_1_Unit_Total_Units,Estimated_1_Unit_Total_Value,Estimated_2_Unit_Buildings,Estimated_2_Unit_Total_Units,Estimated_2_Unit_Total_Value,Estimated_3to4_Unit_Buildings,Estimated_3to4_Unit_Total_Units,Estimated_3to4_Unit_Total_Value,Estimated_5plus_Unit_Buildings,Estimated_5plus_Unit_Total_Units,Estimated_5plus_Unit_Total_Value,Reported_1_Unit_Buildings,Reported_1_Unit_Total_Units,Reported_1_Unit_Total_Value,Reported_2_Unit_Buildings,Reported_2_Unit_Total_Units,Reported_2_Unit_Total_Value,Reported_3to4_Unit_Buildings,Reported_3to4_Unit_Total_Units,Reported_3to4_Unit_Total_Value,Reported_5plus_Unit_Buildings,Reported_5plus_Unit_Total_Units,Reported_5plus_Unit_Total_Value
1,1,3,6,Autauga County                                              ,146,146,47714470,0,0,0,0,0,0,0,0,0,146,146,47714470,0,0,0,0,0,0,0,0,0
1,7,3,6,Bibb County                                                 ,10,10,2585000,0,0,0,0,0,0,0,0,0,10,10,2585000,0,0,0,0,0,0,0,0,0
1,9,3,6,Blount County                                               ,11,11,1654977,0,0,0,0,0,0,0,0,0,9,9,1369373,0,0,0,0,0,0,0,0,0
1,21,3,6,Chilton County                                              ,57,57,8100303,0,0,0,0,0,0,0,0,0,57,57,8100303,0,0,0,0,0,0,0,0,0
1,73,3,6,Jefferson County                                            ,868,868,289374335,6,12,1483974,0,0,0,7,58,5943315,591,591,218959036,0,0,0,0,0,0,0,0,0
1,75,3,6,Lamar County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,81,3,6,Lee County                                                  ,855,855,234449398,15,30,4712112,7,28,3216046,12,245,33392530,690,690,194982351,15,30,4712112,7,28,3216046,11,240,32776360
1,83,3,6,Limestone County                                            ,202,202,59357447,3,6,486000,8,26,2407160,0,0,0,201,201,59263995,3,6,486000,8,26,2407160,0,0,0
1,89,3,6,Madison County                                              ,2173,2173,375337783,3,6,505665,0,0,0,15,467,55997952,956,956,151428737,0,0,0,0,0,0,13,456,54713849
1,113,3,6,Russell County                                              ,69,69,12012185,7,14,795879,0,0,0,0,0,0,69,69,12012185,7,14,795879,0,0,0,0,0,0
1,115,3,6,St. Clair County                                            ,260,260,47818767,0,0,0,0,0,0,0,0,0,166,166,32881474,0,0,0,0,0,0,0,0,0
1,117,3,6,Shelby County                                               ,761,761,225323973,0,0,0,0,0,0,0,0,0,704,704,209161164,0,0,0,0,0,0,0,0,0
1,127,3,6,Walker County                                               ,28,28,4781342,0,0,0,0,0,0,0,0,0,28,28,4781342,0,0,0,0,0,0,0,0,0
2,13,4,9,Aleutians East Borough                                      ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,16,4,9,Aleutians West Census Area                                  ,1,1,307521,0,0,0,0,0,0,0,0,0,1,1,307521,0,0,0,0,0,0,0,0,0
2,20,4,9,Anchorage Municipality                                      ,474,474,149907777,0,0,0,7,25,4323371,11,100,15368825,0,0,0,0,0,0,0,0,0,0,0,0
2,50,4,9,Bethel Census Area                                          ,2,2,593668,0,0,0,1,3,438028,0,0,0,0,0,0,0,0,0,1,3,438028,0,0,0
2,60,4,9,Bristol Bay Borough                                         ,1,1,307521,0,0,0,0,0,0,0,0,0,1,1,307521,0,0,0,0,0,0,0,0,0
2,70,4,9,Dillingham Census Area                                      ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,90,4,9,Fairbanks North Star Borough                                ,13,13,3653940,0,0,0,2,6,911686,0,0,0,13,13,3653940,0,0,0,2,6,911686,0,0,0
2,100,4,9,Haines Borough                                              ,8,8,1614395,0,0,0,0,0,0,0,0,0,3,3,922562,0,0,0,0,0,0,0,0,0
2,105,4,9,Hoonah-Angoon Census Area                                   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,110,4,9,Juneau City and Borough                                     ,21,21,4329508,1,2,400848,0,0,0,1,5,1034243,21,21,4329508,1,2,400848,0,0,0,1,5,1034243
2,122,4,9,Kenai Peninsula Borough                                     ,54,54,15014774,1,2,150000,0,0,0,0,0,0,42,42,12173915,1,2,150000,0,0,0,0,0,0
2,130,4,9,Ketchikan Gateway Borough                                   ,12,12,3668874,0,0,0,0,0,0,0,0,0,12,12,3668874,0,0,0,0,0,0,0,0,0
2,150,4,9,Kodiak Island Borough                                       ,5,5,1390242,0,0,0,0,0,0,0,0,0,5,5,1390242,0,0,0,0,0,0,0,0,0
2,170,4,9,Matanuska-Susitna Borough                                   ,17,17,4291468,3,6,1020439,0,0,0,0,0,0,15,15,3697800,3,6,1020439,0,0,0,0,0,0
2,180,4,9,Nome Census Area                                            ,6,6,1083689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,185,4,9,North Slope Borough                                         ,6,6,1845123,0,0,0,0,0,0,1,5,613005,6,6,1845123,0,0,0,0,0,0,0,0,0
2,188,4,9,Northwest Arctic Borough                                    ,7,7,1163333,0,0,0,0,0,0,0,0,0,6,6,570000,0,0,0,0,0,0,0,0,0
2,195,4,9,Petersburg Borough                                          ,5,5,1106345,2,4,670000,0,0,0,2,10,4000000,0,0,0,0,0,0,0,0,0,0,0,0
2,198,4,9,Prince of Wales-Hyder Census Area                           ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,220,4,9,Sitka City and Borough                                      ,6,6,1290413,1,2,306156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,230,4,9,Skagway Municipality                                        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,261,4,9,Valdez-Cordova Census Area                                  ,10,10,2651750,0,0,0,0,0,0,0,0,0,8,8,2169000,0,0,0,0,0,0,0,0,0
2,275,4,9,Wrangell City and Borough                                   ,1,1,550000,0,0,0,0,0,0,0,0,0,1,1,550000,0,0,0,0,0,0,0,0,0
2,282,4,9,Yakutat City and Borough                                    ,3,3,664455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,290,4,9,Yukon-Koyukuk Census Area                                   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,13,4,8,Maricopa County                                             ,14641,14641,4076991118,166,332,55482938,38,131,25323887,190,6656,929191048,14534,14534,4049390585,161,322,54184536,38,131,25323887,183,5959,807575796
4,19,4,8,Pima County                                                 ,2750,2750,813338826,13,26,3086871,0,0,0,27,402,60355344,2136,2136,656440097,0,0,0,0,0,0,0,0,0
4,21,4,8,Pinal County                                                ,4549,4549,775031452,1,2,152223,0,0,0,4,50,3729903,4156,4156,694551257,1,2,152223,0,0,0,1,12,1593792
5,13,3,7,Calhoun County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,35,3,7,Crittenden County                                           ,27,27,7764903,0,0,0,1,4,100000,0,0,0,22,22,6599410,0,0,0,1,4,100000,0,0,0
5,43,3,7,Drew County                                                 ,1,1,225000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,45,3,7,Faulkner County                                             ,291,291,57687362,18,36,2380764,0,0,0,18,263,16022657,215,215,40782710,15,30,2023264,0,0,0,14,191,10756162
5,53,3,7,Grant County                                                ,20,20,3198276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,85,3,7,Lonoke County                                               ,236,236,28943809,1,2,210000,0,0,0,0,0,0,101,101,17343908,1,2,210000,0,0,0,0,0,0
5,87,3,7,Madison County                                              ,44,44,6955338,0,0,0,0,0,0,0,0,0,44,44,6955338,0,0,0,0,0,0,0,0,0
5,91,3,7,Miller County                                               ,17,17,4072908,0,0,0,0,0,0,0,0,0,6,6,1573000,0,0,0,0,0,0,0,0,0
5,105,3,7,Perry County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,119,3,7,Pulaski County                                              ,540,540,137920212,6,12,1140000,4,15,1775000,13,466,33861895,531,531,135247333,6,12,1140000,4,15,1775000,13,466,33861895
5,129,3,7,Searcy County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,143,3,7,Washington County                                           ,940,940,265802394,12,24,3961229,15,52,7705525,3,41,3232763,918,918,260192042,12,24,3961229,13,46,6774595,1,29,1507727
6,1,4,9,Alameda County                                              ,735,735,215716092,18,36,11101371,6,18,5314631,69,1717,467141719,475,475,131748885,13,26,8017620,1,3,1031076,46,1475,415581828
