FIPS_State_Code,FIPS_County_Code,Census_Region_Code,Census_Division_Code,County_Name,Estimated_1_Unit_Buildings,Estimated_1_Unit_Total_Units,Estimated_1_Unit_Total_Value,Estimated_2_Unit_Buildings,Estimated_2_Unit_Total_Units,Estimated_2_Unit_Total_Value,Estimated_3to4_Unit_Buildings,Estimated_3to4_Unit_Total_Units,Estimated_3to4_Unit_Total_Value,Estimated_5plus_Unit_Buildings,Estimated_5plus_Unit_Total_Units,Estimated_5plus_Unit_Total_Value,Reported_1_Unit_Buildings,Reported_1_Unit_Total_Units,Reported_1_Unit_Total_Value,Reported_2_Unit_Buildings,Reported_2_Unit_Total_Units,Reported_2_Unit_Total_Value,Reported_3to4_Unit_Buildings,Reported_3to4_Unit_Total_Units,Reported_3to4_Unit_Total_Value,Reported_5plus_Unit_Buildings,Reported_5plus_Unit_Total_Units,Reported_5plus_Unit_Total_Value
1,1,3,6,Autauga County                ,40,40,12755994,0,0,0,0,0,0,0,0,0,40,40,12755994,0,0,0,0,0,0,0,0,0
1,7,3,6,Bibb County                   ,1,1,235594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,9,3,6,Blount County                 ,2,2,279000,0,0,0,0,0,0,0,0,0,2,2,279000,0,0,0,0,0,0,0,0,0
1,21,3,6,Chilton County                ,6,6,733000,0,0,0,0,0,0,0,0,0,6,6,733000,0,0,0,0,0,0,0,0,0
1,73,3,6,Jefferson County              ,209,209,58632942,0,0,0,0,0,0,12,142,12015230,186,186,55966339,0,0,0,0,0,0,12,142,12015230
1,81,3,6,Lee County                    ,162,162,45354336,2,4,288500,0,0,0,0,0,0,54,54,14997029,0,0,0,0,0,0,0,0,0
1,83,3,6,Limestone County              ,16,16,3665179,0,0,0,0,0,0,0,0,0,16,16,3665179,0,0,0,0,0,0,0,0,0
1,89,3,6,Madison County                ,365,365,51931514,0,0,0,0,0,0,0,0,0,364,364,51805199,0,0,0,0,0,0,0,0,0
1,113,3,6,Russell County                ,30,30,4166033,0,0,0,0,0,0,0,0,0,30,30,4166033,0,0,0,0,0,0,0,0,0
1,115,3,6,St. Clair County              ,22,22,3968879,0,0,0,0,0,0,0,0,0,15,15,2610749,0,0,0,0,0,0,0,0,0
1,117,3,6,Shelby County                 ,176,176,40513377,0,0,0,0,0,0,2,11,1687950,66,66,13633174,0,0,0,0,0,0,0,0,0
1,127,3,6,Walker County                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,13,4,9,Aleutians East Borough        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,16,4,9,Aleutians West Census Area    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,20,4,9,Anchorage Municipality        ,133,133,41672957,0,0,0,2,7,1215154,2,28,4426676,0,0,0,0,0,0,0,0,0,0,0,0
2,50,4,9,Bethel Census Area            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,60,4,9,Bristol Bay Borough           ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,70,4,9,Dillingham Census Area        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
