FIPS_State_Code,FIPS_County_Code,Census_Region_Code,Census_Division_Code,County_Name,Estimated_1_Unit_Buildings,Estimated_1_Unit_Total_Units,Estimated_1_Unit_Total_Value,Estimated_2_Unit_Buildings,Estimated_2_Unit_Total_Units,Estimated_2_Unit_Total_Value,Estimated_3to4_Unit_Buildings,Estimated_3to4_Unit_Total_Units,Estimated_3to4_Unit_Total_Value,Estimated_5plus_Unit_Buildings,Estimated_5plus_Unit_Total_Units,Estimated_5plus_Unit_Total_Value,Reported_1_Unit_Buildings,Reported_1_Unit_Total_Units,Reported_1_Unit_Total_Value,Reported_2_Unit_Buildings,Reported_2_Unit_Total_Units,Reported_2_Unit_Total_Value,Reported_3to4_Unit_Buildings,Reported_3to4_Unit_Total_Units,Reported_3to4_Unit_Total_Value,Reported_5plus_Unit_Buildings,Reported_5plus_Unit_Total_Units,Reported_5plus_Unit_Total_Value
1,1,3,6,Autauga County                ,24,24,1262575,0,0,0,0,0,0,0,0,0,24,24,1262575,0,0,0,0,0,0,0,0,0
1,81,3,6,Lee County                    ,27,27,4103654,0,0,0,0,0,0,0,0,0,27,27,4103654,0,0,0,0,0,0,0,0,0
1,113,3,6,Russell County                ,21,21,1713404,4,8,373706,0,0,0,1,5,232900,21,21,1713404,4,8,373706,0,0,0,1,5,232900
2,0,4,9,Alaska Balance of State       ,15,15,2910100,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , 
2,13,4,9,Aleutians East Borough        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,16,4,9,Aleutians West Census Area    ,1,1,143790,0,0,0,0,0,0,1,5,716362, , , , , , , , , , , , 
2,20,4,9,Anchorage Borough             ,89,89,13851924,27,54,5394921,1,3,259330,14,112,7808518,89,89,13851924,27,54,5394921,1,3,259330,14,112,7808518
2,50,4,9,Bethel Census Area            ,4,4,600000,0,0,0,0,0,0,0,0,0,4,4,600000,0,0,0,0,0,0,0,0,0
2,60,4,9,Bristol Bay Borough           ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,90,4,9,Fairbanks North Star Borough  ,17,17,2040824,0,0,0,0,0,0,0,0,0,16,16,1949000,0,0,0,0,0,0,0,0,0
2,100,4,9,Haines Borough                ,1,1,150000,0,0,0,0,0,0,0,0,0,1,1,150000,0,0,0,0,0,0,0,0,0
2,110,4,9,Juneau Borough                ,5,5,1080141,0,0,0,0,0,0,0,0,0,5,5,1080141,0,0,0,0,0,0,0,0,0
2,122,4,9,Kenai Peninsula Borough       ,11,11,1617309,0,0,0,0,0,0,0,0,0,7,7,1202251,0,0,0,0,0,0,0,0,0
2,130,4,9,Ketchikan Gateway Borough     ,3,3,408468,1,2,192236,0,0,0,0,0,0, , , , , , , , , , , , 
2,150,4,9,Kodiak Island Borough         ,4,4,552008,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , 
2,170,4,9,Matanuska-Susitna Borough     ,3,3,404740,0,0,0,0,0,0,1,5,342078,0,0,0,0,0,0,0,0,0,0,0,0
2,180,4,9,Nome Census Area              ,1,1,203993,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , 
2,185,4,9,North Slope Borough           ,1,1,138733,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , 
2,201,4,9,Prince of Wales-Outer Ketchika,0,0,0,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , 
2,220,4,9,Sitka Borough                 ,3,3,273534,1,2,145627,0,0,0,0,0,0, , , , , , , , , , , , 
2,232,4,9,Skagway-Hoonah-Angoon Census A,2,2,274896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,261,4,9,Valdez-Cordova Census Area    ,4,4,538122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,280,4,9,Wrangell-Petersburg Census Are,1,1,68200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,282,4,9,Yakutat Borough               ,1,1,102500,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , 
4,13,4,8,Maricopa County               ,2956,2956,418325100,10,20,2611680,7,27,2102246,29,444,31309494,2509,2509,367982510,10,20,2611680,7,27,2102246,29,444,31309494
4,15,4,8,Mohave County                 ,199,199,18391470,2,4,230746,0,0,0,0,0,0,157,157,15262633,2,4,230746,0,0,0,0,0,0
4,21,4,8,Pinal County                  ,267,267,28148731,4,8,375532,6,19,1058490,0,0,0,236,236,24831816,4,8,375532,6,19,1058490,0,0,0
5,23,3,7,Cleburne County               ,3,3,220000,1,2,65000,0,0,0,0,0,0,3,3,220000,1,2,65000,0,0,0,0,0,0
5,35,3,7,Crittenden County             ,15,15,1742587,0,0,0,0,0,0,0,0,0,6,6,741107,0,0,0,0,0,0,0,0,0
5,43,3,7,Drew County                   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,55,3,7,Greene County                 ,22,22,1267000,0,0,0,0,0,0,0,0,0,22,22,1267000,0,0,0,0,0,0,0,0,0
5,61,3,7,Howard County                 ,2,2,120000,0,0,0,0,0,0,0,0,0,1,1,40000,0,0,0,0,0,0,0,0,0
5,71,3,7,Johnson County                ,1,1,100000,0,0,0,0,0,0,0,0,0,1,1,100000,0,0,0,0,0,0,0,0,0
6,1,4,9,Alameda County                ,108,108,28358249,7,14,1477099,5,16,1480726,14,273,30203894,82,82,22023574,7,14,1477099,5,16,1480726,14,273,30203894
6,9,4,9,Calaveras County              ,40,40,7916415,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , 
6,13,4,9,Contra Costa County           ,323,323,64709071,1,2,239500,0,0,0,4,54,4711354,182,182,38267441,0,0,0,0,0,0,2,16,1546890
6,17,4,9,El Dorado County              ,123,123,28622427,0,0,15000,0,0,0,0,0,0,123,123,28622427,0,0,15000,0,0,0,0,0,0
6,19,4,9,Fresno County                 ,293,293,42796772,2,4,265497,3,9,576460,2,13,795611,265,265,40026662,1,2,141225,0,0,0,0,0,0
6,27,4,9,Inyo County                   ,1,1,17120,0,0,0,0,0,0,0,0,0,1,1,17120,0,0,0,0,0,0,0,0,0
6,33,4,9,Lake County                   ,9,9,1580374,0,0,0,0,0,0,0,0,0,9,9,1580374,0,0,0,0,0,0,0,0,0
6,37,4,9,Los Angeles County            ,847,847,161782201,10,20,2089861,9,29,2309130,20,904,95055334,783,783,146543695,9,18,1998495,6,19,2016648,14,867,93140107
6,39,4,9,Madera County                 ,81,81,10502003,0,0,0,0,0,0,1,6,383029,76,76,9850357,0,0,0,0,0,0,0,0,0
6,41,4,9,Marin County                  ,16,16,6802447,1,2,440000,0,0,0,0,0,0,12,12,4418785,0,0,0,0,0,0,0,0,0
6,43,4,9,Mariposa County               ,2,2,469627,0,0,0,0,0,0,0,0,0,2,2,469627,0,0,0,0,0,0,0,0,0
6,55,4,9,Napa County                   ,96,96,27180755,0,0,0,1,3,318625,2,15,1412619,96,96,27180755,0,0,0,1,3,318625,2,15,1412619
6,57,4,9,Nevada County                 ,72,72,12176778,0,0,0,0,0,0,0,0,0,72,72,12176778,0,0,0,0,0,0,0,0,0
6,59,4,9,Orange County                 ,495,495,110148996,7,14,1969540,16,48,4366556,14,180,11021114,462,462,101616801,6,12,1792892,15,45,4138556,13,175,10661759
6,61,4,9,Placer County                 ,399,399,62798734,3,6,398364,5,20,1317160,34,339,23900852,301,301,43390583,3,6,398364,5,20,1317160,32,305,21861009
6,65,4,9,Riverside County              ,1342,1342,234840089,1,2,258582,17,51,4731251,23,389,26909079,1321,1321,232202543,1,2,258582,17,51,4731251,23,389,26909079
6,67,4,9,Sacramento County             ,672,672,111530015,3,6,397314,0,0,0,35,408,26339615,672,672,111530015,3,6,397314,0,0,0,35,408,26339615
6,71,4,9,San Bernardino County         ,662,662,110699311,0,0,0,8,32,2773464,18,127,7557817,644,644,107354261,0,0,0,8,32,2773464,18,127,7557817
6,73,4,9,San Diego County              ,986,986,202175227,1,2,240810,6,19,1577764,53,319,22401302,823,823,167007465,1,2,240810,6,19,1577764,52,308,21831003
6,75,4,9,San Francisco County          ,6,6,2570000,15,30,5154693,3,9,1256000,2,42,20500000,6,6,2570000,15,30,5154693,3,9,1256000,2,42,20500000
6,77,4,9,San Joaquin County            ,403,403,65492327,0,0,0,0,0,0,5,40,1732270,262,262,42609281,0,0,0,0,0,0,5,40,1732270
6,79,4,9,San Luis Obispo County        ,126,126,22389818,0,0,0,2,6,577136,0,0,0,114,114,20132593,0,0,0,1,3,328987,0,0,0
6,81,4,9,San Mateo County              ,130,130,29961134,1,2,567000,0,0,0,2,116,10443084,49,49,15285243,1,2,567000,0,0,0,1,78,8000000
6,85,4,9,Santa Clara County            ,86,86,30712655,0,0,0,3,10,1593416,7,298,22028958,64,64,25714214,0,0,0,0,0,0,4,281,20066486
6,87,4,9,Santa Cruz County             ,21,21,5402197,1,2,229636,0,0,0,1,8,797043,21,21,5402197,1,2,229636,0,0,0,1,8,797043
6,89,4,9,Shasta County                 ,92,92,13789493,0,0,0,0,0,0,0,0,0,92,92,13789493,0,0,0,0,0,0,0,0,0
6,95,4,9,Solano County                 ,139,139,25013043,0,0,0,0,0,0,0,0,0,75,75,13837848,0,0,0,0,0,0,0,0,0
6,97,4,9,Sonoma County                 ,146,146,25320551,3,6,380949,1,3,143341,1,18,1029405,34,34,8382741,0,0,0,0,0,0,0,0,0
6,105,4,9,Trinity County                ,4,4,666622,0,0,0,0,0,0,0,0,0,4,4,666622,0,0,0,0,0,0,0,0,0
6,111,4,9,Ventura County                ,292,292,73117477,0,0,0,0,0,0,7,104,8251000,292,292,73117477,0,0,0,0,0,0,7,104,8251000
6,113,4,9,Yolo County                   ,48,48,8816522,0,0,0,0,0,0,0,0,0,48,48,8816522,0,0,0,0,0,0,0,0,0
8,1,4,8,Adams County                  ,315,315,43437180,8,16,1844068,0,0,0,36,741,48343394,297,297,42152624,7,14,1776855,0,0,0,34,706,45950258
8,5,4,8,Arapahoe County               ,280,280,40795037,0,0,0,9,36,1848906,8,86,4154557,277,277,39306164,0,0,0,9,36,1848906,7,45,2696701
8,13,4,8,Boulder County                ,255,255,30776482,1,2,185972,1,3,264336,2,65,3241440,255,255,30776482,1,2,185972,1,3,264336,2,65,3241440
8,15,4,8,Chaffee County                ,22,22,1911025,0,0,0,0,0,0,0,0,0,22,22,1911025,0,0,0,0,0,0,0,0,0
8,31,4,8,Denver County                 ,154,154,22157256,9,18,1830700,2,7,556000,3,216,2010000,154,154,22157256,9,18,1830700,2,7,556000,3,216,2010000
8,35,4,8,Douglas County                ,304,304,54628175,0,0,0,0,0,0,8,168,13667081,222,222,43667490,0,0,0,0,0,0,8,168,13667081
8,59,4,8,Jefferson County              ,168,168,26009547,0,0,0,0,0,0,2,48,2956062,168,168,26009547,0,0,0,0,0,0,2,48,2956062
8,69,4,8,Larimer County                ,266,266,36536440,0,0,0,10,36,3039529,10,121,6751661,118,118,15287141,0,0,0,9,33,2775529,9,106,6147475
8,77,4,8,Mesa County                   ,85,85,9968254,0,0,0,0,0,0,0,0,0,85,85,9968254,0,0,0,0,0,0,0,0,0
8,101,4,8,Pueblo County                 ,115,115,11235649,0,0,0,2,8,170000,0,0,0,115,115,11235649,0,0,0,2,8,170000,0,0,0
8,107,4,8,Routt County                  ,18,18,5414556,1,2,457526,2,6,580740,0,0,0,18,18,5414556,1,2,457526,2,6,580740,0,0,0
8,113,4,8,San Miguel County             ,20,20,14315591,0,0,0,0,0,0,0,0,0,13,13,5783203,0,0,0,0,0,0,0,0,0
8,123,4,8,Weld County                   ,338,338,50464584,7,14,1120228,0,0,0,0,0,0,287,287,43615997,7,14,1120228,0,0,0,0,0,0
9,1,1,1,Fairfield County              ,201,201,42246512,2,4,425000,0,0,0,0,0,0,176,176,28386633,1,2,60000,0,0,0,0,0,0
9,3,1,1,Hartford County               ,190,190,25080590,4,8,504317,0,0,0,0,0,0,168,168,22426895,1,2,165600,0,0,0,0,0,0
9,5,1,1,Litchfield County             ,76,76,10776291,0,0,0,0,0,10000,0,0,0,66,66,9144735,0,0,0,0,0,10000,0,0,0
9,7,1,1,Middlesex County              ,74,74,9478142,0,0,0,0,0,0,1,5,67298,43,43,5778077,0,0,0,0,0,0,0,0,0
9,9,1,1,New Haven County              ,146,146,19655075,6,12,1178400,7,24,1882096,8,80,6880503,103,103,15467056,6,12,1178400,7,24,1882096,6,70,6479058
9,11,1,1,New London County             ,79,79,11675743,2,4,160000,0,0,0,0,0,0,65,65,9762754,2,4,160000,0,0,0,0,0,0
9,13,1,1,Tolland County                ,69,69,9674463,0,0,0,0,0,0,3,36,1712000,63,63,8542750,0,0,0,0,0,0,3,36,1712000
9,15,1,1,Windham County                ,47,47,4848296,0,0,0,0,0,0,0,0,0,35,35,3819942,0,0,0,0,0,0,0,0,0
10,1,3,5,Kent County                   ,102,102,11719237,0,0,0,0,0,0,0,0,0,102,102,11719237,0,0,0,0,0,0,0,0,0
