FIPS_State_Code,FIPS_County_Code,Census_Region_Code,Census_Division_Code,County_Name,Estimated_1_Unit_Buildings,Estimated_1_Unit_Total_Units,Estimated_1_Unit_Total_Value,Estimated_2_Unit_Buildings,Estimated_2_Unit_Total_Units,Estimated_2_Unit_Total_Value,Estimated_3to4_Unit_Buildings,Estimated_3to4_Unit_Total_Units,Estimated_3to4_Unit_Total_Value,Estimated_5plus_Unit_Buildings,Estimated_5plus_Unit_Total_Units,Estimated_5plus_Unit_Total_Value,Reported_1_Unit_Buildings,Reported_1_Unit_Total_Units,Reported_1_Unit_Total_Value,Reported_2_Unit_Buildings,Reported_2_Unit_Total_Units,Reported_2_Unit_Total_Value,Reported_3to4_Unit_Buildings,Reported_3to4_Unit_Total_Units,Reported_3to4_Unit_Total_Value,Reported_5plus_Unit_Buildings,Reported_5plus_Unit_Total_Units,Reported_5plus_Unit_Total_Value
1,1,3,6,Autauga County                ,88,88,29660754,0,0,0,0,0,0,0,0,0,88,88,29660754,0,0,0,0,0,0,0,0,0
1,7,3,6,Bibb County                   ,5,5,1210000,0,0,0,0,0,0,0,0,0,5,5,1210000,0,0,0,0,0,0,0,0,0
1,9,3,6,Blount County                 ,5,5,742129,0,0,0,0,0,0,0,0,0,5,5,742129,0,0,0,0,0,0,0,0,0
1,21,3,6,Chilton County                ,49,49,6919932,0,0,0,0,0,0,0,0,0,49,49,6919932,0,0,0,0,0,0,0,0,0
1,73,3,6,Jefferson County              ,433,433,136388207,3,6,741987,0,0,0,4,29,3018963,252,252,85547919,0,0,0,0,0,0,0,0,0
1,75,3,6,Lamar County                  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,81,3,6,Lee County                    ,423,423,117923070,11,22,3311152,6,24,1984646,11,240,32776360,382,382,108304181,11,22,3311152,6,24,1984646,11,240,32776360
1,83,3,6,Limestone County              ,103,103,24012287,0,0,0,0,0,0,0,0,0,103,103,24012287,0,0,0,0,0,0,0,0,0
1,89,3,6,Madison County                ,1016,1016,158960588,1,2,140000,3,12,1020000,15,466,54971496,457,457,74592514,0,0,0,0,0,0,13,456,54713849
1,113,3,6,Russell County                ,35,35,6705890,0,0,0,0,0,0,0,0,0,35,35,6705890,0,0,0,0,0,0,0,0,0
1,115,3,6,St. Clair County              ,113,113,19502046,0,0,0,0,0,0,0,0,0,68,68,11193452,0,0,0,0,0,0,0,0,0
1,117,3,6,Shelby County                 ,447,447,123046663,0,0,0,0,0,0,0,0,0,432,432,119332788,0,0,0,0,0,0,0,0,0
1,127,3,6,Walker County                 ,16,16,2299342,0,0,0,0,0,0,0,0,0,16,16,2299342,0,0,0,0,0,0,0,0,0
2,13,4,9,Aleutians East Borough        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,16,4,9,Aleutians West Census Area    ,1,1,98118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,20,4,9,Anchorage Municipality        ,262,262,82074580,0,0,0,4,13,2258243,6,44,6956204,0,0,0,0,0,0,0,0,0,0,0,0
2,50,4,9,Bethel Census Area            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,60,4,9,Bristol Bay Borough           ,2,2,231250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,70,4,9,Dillingham Census Area        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,90,4,9,Fairbanks North Star Borough  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,100,4,9,Haines Borough                ,3,3,448333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,105,4,9,Hoonah-Angoon Census Area     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,110,4,9,Juneau City and Borough       ,5,5,914425,1,2,400848,0,0,0,0,0,0,5,5,914425,1,2,400848,0,0,0,0,0,0
2,122,4,9,Kenai Peninsula Borough       ,13,13,3728473,0,0,0,0,0,0,0,0,0,10,10,3018415,0,0,0,0,0,0,0,0,0
2,130,4,9,Ketchikan Gateway Borough     ,2,2,593668,0,0,0,0,0,0,0,0,0,2,2,593668,0,0,0,0,0,0,0,0,0
2,150,4,9,Kodiak Island Borough         ,1,1,77364,0,0,0,0,0,0,0,0,0,1,1,77364,0,0,0,0,0,0,0,0,0
2,170,4,9,Matanuska-Susitna Borough     ,2,2,466302,2,4,691450,0,0,0,0,0,0,2,2,466302,2,4,691450,0,0,0,0,0,0
