FIPS_State_Code,FIPS_County_Code,Census_Region_Code,Census_Division_Code,County_Name,Estimated_1_Unit_Buildings,Estimated_1_Unit_Total_Units,Estimated_1_Unit_Total_Value,Estimated_2_Unit_Buildings,Estimated_2_Unit_Total_Units,Estimated_2_Unit_Total_Value,Estimated_3to4_Unit_Buildings,Estimated_3to4_Unit_Total_Units,Estimated_3to4_Unit_Total_Value,Estimated_5plus_Unit_Buildings,Estimated_5plus_Unit_Total_Units,Estimated_5plus_Unit_Total_Value,Reported_1_Unit_Buildings,Reported_1_Unit_Total_Units,Reported_1_Unit_Total_Value,Reported_2_Unit_Buildings,Reported_2_Unit_Total_Units,Reported_2_Unit_Total_Value,Reported_3to4_Unit_Buildings,Reported_3to4_Unit_Total_Units,Reported_3to4_Unit_Total_Value,Reported_5plus_Unit_Buildings,Reported_5plus_Unit_Total_Units,Reported_5plus_Unit_Total_Value
1,1,3,6,Autauga County                ,5,5,965181,0,0,0,0,0,0,0,0,0,5,5,965181,0,0,0,0,0,0,0,0,0
1,7,3,6,Bibb County                   ,1,1,189720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,9,3,6,Blount County                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,21,3,6,Chilton County                ,1,1,75000,0,0,0,0,0,0,0,0,0,1,1,75000,0,0,0,0,0,0,0,0,0
1,37,3,6,Coosa County                  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,73,3,6,Jefferson County              ,71,71,12213803,0,0,0,0,0,0,0,0,0,51,51,8001233,0,0,0,0,0,0,0,0,0
1,81,3,6,Lee County                    ,37,37,8238805,1,2,145125,0,0,0,0,0,0,37,37,8238805,1,2,145125,0,0,0,0,0,0
1,115,3,6,St. Clair County              ,6,6,606536,0,0,0,0,0,0,0,0,0,6,6,606536,0,0,0,0,0,0,0,0,0
1,117,3,6,Shelby County                 ,26,26,4694663,0,0,0,0,0,0,0,0,0,11,11,1791670,0,0,0,0,0,0,0,0,0
1,127,3,6,Walker County                 ,2,2,260000,0,0,0,0,0,0,0,0,0,2,2,260000,0,0,0,0,0,0,0,0,0
