FIPS_State_Code,FIPS_County_Code,Census_Region_Code,Census_Division_Code,County_Name,Estimated_1_Unit_Buildings,Estimated_1_Unit_Total_Units,Estimated_1_Unit_Total_Value,Estimated_2_Unit_Buildings,Estimated_2_Unit_Total_Units,Estimated_2_Unit_Total_Value,Estimated_3to4_Unit_Buildings,Estimated_3to4_Unit_Total_Units,Estimated_3to4_Unit_Total_Value,Estimated_5plus_Unit_Buildings,Estimated_5plus_Unit_Total_Units,Estimated_5plus_Unit_Total_Value,Reported_1_Unit_Buildings,Reported_1_Unit_Total_Units,Reported_1_Unit_Total_Value,Reported_2_Unit_Buildings,Reported_2_Unit_Total_Units,Reported_2_Unit_Total_Value,Reported_3to4_Unit_Buildings,Reported_3to4_Unit_Total_Units,Reported_3to4_Unit_Total_Value,Reported_5plus_Unit_Buildings,Reported_5plus_Unit_Total_Units,Reported_5plus_Unit_Total_Value
1,1,3,6,Autauga County                ,63,63,3943750,0,0,0,0,0,0,15,224,11208275,63,63,3943750,0,0,0,0,0,0,15,224,11208275
1,81,3,6,Lee County                    ,171,171,21193928,16,32,1884816,0,0,0,12,218,11700913,171,171,21193928,16,32,1884816,0,0,0,12,218,11700913
1,113,3,6,Russell County                ,83,83,6984616,12,24,1873205,0,0,0,2,24,1000812,83,83,6984616,12,24,1873205,0,0,0,2,24,1000812
2,0,4,9,Alaska Balance of State       ,45,45,8433684,0,0,0,0,0,0,0,0,0, , , , , , , , , , , , 
2,13,4,9,Aleutians East Borough        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,16,4,9,Aleutians West Census Area    ,5,5,725158,0,0,0,0,0,0,2,10,1432724,1,1,150000,0,0,0,0,0,0,0,0,0
2,20,4,9,Anchorage Borough             ,448,448,89611577,141,282,33578026,8,32,3696533,5,44,4802736,448,448,89611577,141,282,33578026,8,32,3696533,5,44,4802736
2,50,4,9,Bethel Census Area            ,4,4,450000,1,2,200000,0,0,0,0,0,0,4,4,450000,1,2,200000,0,0,0,0,0,0
2,60,4,9,Bristol Bay Borough           ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,90,4,9,Fairbanks North Star Borough  ,51,51,5790428,1,2,107200,0,0,0,1,6,881500,24,24,3178000,0,0,0,0,0,0,1,6,881500
2,100,4,9,Haines Borough                ,7,7,740000,0,0,0,0,0,0,0,0,0,7,7,740000,0,0,0,0,0,0,0,0,0
2,110,4,9,Juneau Borough                ,29,29,7510125,3,6,679021,1,4,497063,0,0,0,29,29,7510125,3,6,679021,1,4,497063,0,0,0
2,122,4,9,Kenai Peninsula Borough       ,33,33,5259898,0,0,0,0,0,0,0,0,0,22,22,4107882,0,0,0,0,0,0,0,0,0
2,130,4,9,Ketchikan Gateway Borough     ,14,14,1921152,1,2,192236,0,0,0,0,0,0,5,5,763472,0,0,0,0,0,0,0,0,0
2,150,4,9,Kodiak Island Borough         ,16,16,1887224,0,0,0,1,4,386780,0,0,0,12,12,1363428,0,0,0,1,4,386780,0,0,0
2,170,4,9,Matanuska-Susitna Borough     ,22,22,3335378,9,18,2285480,1,4,321884,2,16,1287536,22,22,3335378,9,18,2285480,1,4,321884,2,16,1287536
2,180,4,9,Nome Census Area              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,185,4,9,North Slope Borough           ,11,11,1272335,2,4,325232,0,0,0,0,0,0,1,1,138734,0,0,0,0,0,0,0,0,0
2,201,4,9,Prince of Wales-Outer Ketchika,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,220,4,9,Sitka Borough                 ,13,13,1185314,3,6,436881,0,0,0,0,0,0, , , , , , , , , , , , 
2,232,4,9,Skagway-Hoonah-Angoon Census A,4,4,396634,0,0,0,0,0,0,0,0,0,3,3,317467,0,0,0,0,0,0,0,0,0
