FIPS_State_Code,FIPS_County_Code,Census_Region_Code,Census_Division_Code,County_Name,Estimated_1_Unit_Buildings,Estimated_1_Unit_Total_Units,Estimated_1_Unit_Total_Value,Estimated_2_Unit_Buildings,Estimated_2_Unit_Total_Units,Estimated_2_Unit_Total_Value,Estimated_3to4_Unit_Buildings,Estimated_3to4_Unit_Total_Units,Estimated_3to4_Unit_Total_Value,Estimated_5plus_Unit_Buildings,Estimated_5plus_Unit_Total_Units,Estimated_5plus_Unit_Total_Value,Reported_1_Unit_Buildings,Reported_1_Unit_Total_Units,Reported_1_Unit_Total_Value,Reported_2_Unit_Buildings,Reported_2_Unit_Total_Units,Reported_2_Unit_Total_Value,Reported_3to4_Unit_Buildings,Reported_3to4_Unit_Total_Units,Reported_3to4_Unit_Total_Value,Reported_5plus_Unit_Buildings,Reported_5plus_Unit_Total_Units,Reported_5plus_Unit_Total_Value
1,1,3,6,Autauga County                ,252,252,41826584,0,0,0,0,0,0,0,0,0,252,252,41826584,0,0,0,0,0,0,0,0,0
1,7,3,6,Bibb County                   ,8,8,1347048,1,2,130000,0,0,0,0,0,0,8,8,1347048,1,2,130000,0,0,0,0,0,0
1,9,3,6,Blount County                 ,32,32,4769363,0,0,0,1,4,151000,0,0,0,32,32,4769363,0,0,0,1,4,151000,0,0,0
1,21,3,6,Chilton County                ,80,80,10516803,0,0,0,0,0,0,0,0,0,78,78,10231376,0,0,0,0,0,0,0,0,0
1,37,3,6,Coosa County                  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,73,3,6,Jefferson County              ,2456,2456,458693461,0,0,0,3,11,1525632,8,212,18554412,2298,2298,426145741,0,0,0,3,11,1525632,2,124,12070237
1,81,3,6,Lee County                    ,1179,1179,195971213,12,24,2238696,1,3,599883,16,343,29357275,1033,1033,170353626,11,22,2100649,1,3,599883,13,297,25475513
1,115,3,6,St. Clair County              ,326,326,43999447,0,0,0,0,0,0,0,0,0,320,320,42787839,0,0,0,0,0,0,0,0,0
1,117,3,6,Shelby County                 ,1755,1755,296833855,0,0,0,0,0,0,3,54,4389720,1138,1138,191690865,0,0,0,0,0,0,3,54,4389720
1,127,3,6,Walker County                 ,45,45,7960685,0,0,0,0,0,0,3,41,3900000,44,44,7838000,0,0,0,0,0,0,3,41,3900000
2,0,4,9,Alaska Balance of State       ,151,151,29164005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,13,4,9,Aleutians East Borough        ,1,1,150000,0,0,0,3,12,2423244,0,0,0,0,0,0,0,0,0,3,12,2423244,0,0,0
2,16,4,9,Aleutians West Census Area    ,7,7,686990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,20,4,9,Anchorage Borough             ,300,300,101892777,71,142,29211551,30,119,17576406,19,263,29935001,300,300,101892777,71,142,29211551,30,119,17576406,19,263,29935001
2,50,4,9,Bethel Census Area            ,32,32,4590576,1,2,160000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,60,4,9,Bristol Bay Borough           ,3,3,600000,0,0,0,0,0,0,0,0,0,3,3,600000,0,0,0,0,0,0,0,0,0
2,90,4,9,Fairbanks North Star Borough  ,89,89,13700796,5,10,1316400,4,13,1173000,0,0,0,38,38,4711424,1,2,350000,3,10,930000,0,0,0
2,100,4,9,Haines Borough                ,13,13,2040773,1,2,150000,0,0,0,0,0,0,11,11,1635000,1,2,150000,0,0,0,0,0,0
2,110,4,9,Juneau Borough                ,57,57,13987714,4,8,1238527,2,6,1217783,0,0,0,57,57,13987714,4,8,1238527,2,6,1217783,0,0,0
2,122,4,9,Kenai Peninsula Borough       ,101,101,18649629,5,10,839500,1,3,150000,3,27,3695771,93,93,16608808,4,8,781000,1,3,150000,3,27,3695771
2,130,4,9,Ketchikan Gateway Borough     ,35,35,6976264,0,0,0,0,0,0,1,6,659262,35,35,6976264,0,0,0,0,0,0,1,6,659262
2,150,4,9,Kodiak Island Borough         ,24,24,5366559,0,0,0,0,0,0,0,0,0,24,24,5366559,0,0,0,0,0,0,0,0,0
2,170,4,9,Matanuska-Susitna Borough     ,70,70,10701096,6,12,1383415,2,8,920532,4,49,4636254,40,40,7326542,4,8,955408,2,8,920532,4,49,4636254
2,180,4,9,Nome Census Area              ,7,7,1353867,0,0,0,0,0,0,0,0,0,6,6,1210015,0,0,0,0,0,0,0,0,0
2,185,4,9,North Slope Borough           ,4,4,745272,0,0,0,0,0,0,0,0,0,3,3,558954,0,0,0,0,0,0,0,0,0
2,188,4,9,Northwest Arctic Borough      ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,201,4,9,Prince of Wales-Outer Ketchika,1,1,202573,5,10,1125408,0,0,0,0,0,0,1,1,202573,5,10,1125408,0,0,0,0,0,0
2,220,4,9,Sitka Borough                 ,20,20,4349938,2,4,350956,0,0,0,1,5,449762,0,0,0,0,0,0,0,0,0,0,0,0
2,232,4,9,Skagway-Hoonah-Angoon Census A,1,1,151500,0,0,0,0,0,0,0,0,0,1,1,151500,0,0,0,0,0,0,0,0,0
2,261,4,9,Valdez-Cordova Census Area    ,29,29,3367600,0,0,0,0,0,0,0,0,0,29,29,3367600,0,0,0,0,0,0,0,0,0
2,280,4,9,Wrangell-Petersburg Census Are,13,13,2091014,0,0,0,0,0,0,0,0,0,13,13,2091014,0,0,0,0,0,0,0,0,0
2,282,4,9,Yakutat Borough               ,2,2,221000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,290,4,9,Yukon-Koyukuk Census Area     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,13,4,8,Maricopa County               ,19615,19615,3795867391,42,84,9839069,276,902,98567405,548,9146,894667077,19539,19539,3776445519,42,84,9839069,276,902,98567405,548,9146,894667077
4,19,4,8,Pima County                   ,4787,4787,867249873,47,94,8410890,26,97,6303816,26,362,22073784,2881,2881,554492827,0,0,0,9,36,2790000,14,256,14851677
4,21,4,8,Pinal County                  ,5948,5948,735182727,6,12,833450,10,40,2871419,6,30,2162754,5783,5783,716710489,3,6,439982,7,28,2146247,0,0,0
5,23,3,7,Cleburne County               ,27,27,4795600,0,0,0,2,7,205000,0,0,0,27,27,4795600,0,0,0,2,7,205000,0,0,0
5,25,3,7,Cleveland County              ,1,1,150000,0,0,0,0,0,0,0,0,0,1,1,150000,0,0,0,0,0,0,0,0,0
5,27,3,7,Columbia County               ,9,9,1796556,0,0,0,0,0,0,0,0,0,8,8,1451000,0,0,0,0,0,0,0,0,0
5,35,3,7,Crittenden County             ,261,261,44240967,1,2,184000,0,0,0,37,256,4868665,259,259,43907192,1,2,184000,0,0,0,37,256,4868665
5,59,3,7,Hot Spring County             ,4,4,559000,0,0,0,2,8,340000,0,0,0,4,4,559000,0,0,0,2,8,340000,0,0,0
5,61,3,7,Howard County                 ,12,12,1104606,0,0,0,0,0,0,0,0,0,5,5,461000,0,0,0,0,0,0,0,0,0
5,99,3,7,Nevada County                 ,4,4,389360,0,0,0,0,0,0,0,0,0,3,3,340040,0,0,0,0,0,0,0,0,0
6,1,4,9,Alameda County                ,1233,1233,382108156,8,16,2865308,25,86,16730222,66,1040,172856947,1152,1152,350113113,4,8,1278291,20,71,13984307,57,906,159247577
6,3,4,9,Alpine County                 ,14,14,9617656,0,0,0,0,0,0,1,20,6921542,14,14,9617656,0,0,0,0,0,0,1,20,6921542
6,9,4,9,Calaveras County              ,241,241,62956355,1,2,261725,1,3,462744,1,10,1383746,241,241,62956355,1,2,261725,1,3,462744,1,10,1383746
6,13,4,9,Contra Costa County           ,2461,2461,735467246,0,0,0,9,27,5043243,23,644,69355413,2328,2328,704021447,0,0,0,6,18,3990312,12,491,55493450
6,17,4,9,El Dorado County              ,570,570,203930251,0,0,0,0,0,0,0,0,0,570,570,203930251,0,0,0,0,0,0,0,0,0
6,37,4,9,Los Angeles County            ,6752,6752,1598141449,309,618,74420368,151,538,56577019,462,10077,1352820252,6243,6243,1469670388,287,574,70253442,115,414,49147327,375,9465,1299164097
6,41,4,9,Marin County                  ,247,247,103344674,2,4,1686824,1,3,452472,13,155,16458448,89,89,50209400,1,2,1400000,0,0,0,1,8,1230000
6,45,4,9,Mendocino County              ,210,210,31957459,4,8,557475,1,4,493392,0,0,0,210,210,31957459,4,8,557475,1,4,493392,0,0,0
6,49,4,9,Modoc County                  ,15,15,1800934,0,0,0,0,0,0,0,0,0,15,15,1800934,0,0,0,0,0,0,0,0,0
6,51,4,9,Mono County                   ,72,72,25294773,0,0,0,0,0,0,2,11,2272998,15,15,10006809,0,0,0,0,0,0,0,0,0
6,59,4,9,Orange County                 ,2027,2027,662252323,39,78,17385698,26,89,15607664,157,4774,604065427,1651,1651,562254537,28,56,12213702,19,65,9963130,144,4684,595619357
6,61,4,9,Placer County                 ,2050,2050,532018668,27,54,8828442,9,28,3588279,4,55,11896084,2049,2049,531682864,27,54,8828442,9,28,3588279,4,55,11896084
6,63,4,9,Plumas County                 ,147,147,24710324,0,0,0,0,0,0,0,0,0,147,147,24710324,0,0,0,0,0,0,0,0,0
