FIPS_State_Code,FIPS_County_Code,Census_Region_Code,Census_Division_Code,County_Name,Estimated_1_Unit_Buildings,Estimated_1_Unit_Total_Units,Estimated_1_Unit_Total_Value,Estimated_2_Unit_Buildings,Estimated_2_Unit_Total_Units,Estimated_2_Unit_Total_Value,Estimated_3to4_Unit_Buildings,Estimated_3to4_Unit_Total_Units,Estimated_3to4_Unit_Total_Value,Estimated_5plus_Unit_Buildings,Estimated_5plus_Unit_Total_Units,Estimated_5plus_Unit_Total_Value,Reported_1_Unit_Buildings,Reported_1_Unit_Total_Units,Reported_1_Unit_Total_Value,Reported_2_Unit_Buildings,Reported_2_Unit_Total_Units,Reported_2_Unit_Total_Value,Reported_3to4_Unit_Buildings,Reported_3to4_Unit_Total_Units,Reported_3to4_Unit_Total_Value,Reported_5plus_Unit_Buildings,Reported_5plus_Unit_Total_Units,Reported_5plus_Unit_Total_Value
1,1,3,6,Autauga County                                              ,14,14,4572309,0,0,0,0,0,0,0,0,0,14,14,4572309,0,0,0,0,0,0,0,0,0
1,3,3,6,Baldwin County                                              ,283,283,90197481,1,2,360000,0,0,0,0,0,0,184,184,66374510,1,2,360000,0,0,0,0,0,0
1,5,3,6,Barbour County                                              ,2,2,789600,0,0,0,0,0,0,0,0,0,2,2,789600,0,0,0,0,0,0,0,0,0
1,7,3,6,Bibb County                                                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,9,3,6,Blount County                                               ,3,3,359999,0,0,0,0,0,0,0,0,0,3,3,359999,0,0,0,0,0,0,0,0,0
1,11,3,6,Bullock County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,13,3,6,Butler County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,15,3,6,Calhoun County                                              ,6,6,839615,0,0,0,0,0,0,0,0,0,5,5,764610,0,0,0,0,0,0,0,0,0
1,17,3,6,Chambers County                                             ,3,3,498000,0,0,0,0,0,0,0,0,0,3,3,498000,0,0,0,0,0,0,0,0,0
1,19,3,6,Cherokee County                                             ,2,2,662300,0,0,0,0,0,0,0,0,0,1,1,450000,0,0,0,0,0,0,0,0,0
1,21,3,6,Chilton County                                              ,3,3,713080,0,0,0,0,0,0,0,0,0,3,3,713080,0,0,0,0,0,0,0,0,0
1,23,3,6,Choctaw County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,25,3,6,Clarke County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,27,3,6,Clay County                                                 ,2,2,246572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,29,3,6,Cleburne County                                             ,1,1,170000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,31,3,6,Coffee County                                               ,14,14,3402125,0,0,0,0,0,0,0,0,0,1,1,30000,0,0,0,0,0,0,0,0,0
1,33,3,6,Colbert County                                              ,7,7,1007648,0,0,0,0,0,0,0,0,0,4,4,595850,0,0,0,0,0,0,0,0,0
1,35,3,6,Conecuh County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,37,3,6,Coosa County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,39,3,6,Covington County                                            ,1,1,134213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,41,3,6,Crenshaw County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,43,3,6,Cullman County                                              ,20,20,3217333,3,6,469000,0,0,0,0,0,0,18,18,2739500,3,6,469000,0,0,0,0,0,0
1,45,3,6,Dale County                                                 ,2,2,350000,0,0,0,0,0,0,0,0,0,2,2,350000,0,0,0,0,0,0,0,0,0
1,47,3,6,Dallas County                                               ,1,1,107400,0,0,0,0,0,0,0,0,0,1,1,107400,0,0,0,0,0,0,0,0,0
1,49,3,6,DeKalb County                                               ,3,3,591000,0,0,0,0,0,0,0,0,0,3,3,591000,0,0,0,0,0,0,0,0,0
1,51,3,6,Elmore County                                               ,2,2,630353,0,0,0,0,0,0,0,0,0,2,2,630353,0,0,0,0,0,0,0,0,0
1,53,3,6,Escambia County                                             ,2,2,315987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,55,3,6,Etowah County                                               ,11,11,2207751,0,0,0,0,0,0,0,0,0,4,4,1028736,0,0,0,0,0,0,0,0,0
1,57,3,6,Fayette County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,59,3,6,Franklin County                                             ,1,1,114000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,61,3,6,Geneva County                                               ,2,2,261316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,63,3,6,Greene County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,65,3,6,Hale County                                                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,67,3,6,Henry County                                                ,3,3,870000,0,0,0,0,0,0,0,0,0,3,3,870000,0,0,0,0,0,0,0,0,0
1,69,3,6,Houston County                                              ,35,35,9374759,1,2,173103,0,0,0,0,0,0,1,1,200000,0,0,0,0,0,0,0,0,0
1,71,3,6,Jackson County                                              ,4,4,1229752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,73,3,6,Jefferson County                                            ,166,166,51948761,0,0,0,0,0,0,0,0,0,144,144,44363710,0,0,0,0,0,0,0,0,0
1,75,3,6,Lamar County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,77,3,6,Lauderdale County                                           ,5,5,397612,0,0,0,0,0,0,0,0,0,3,3,297612,0,0,0,0,0,0,0,0,0
1,79,3,6,Lawrence County                                             ,1,1,122439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,81,3,6,Lee County                                                  ,107,107,34345994,0,0,0,0,0,0,1,12,1633975,73,73,26133280,0,0,0,0,0,0,0,0,0
1,83,3,6,Limestone County                                            ,27,27,7708711,0,0,0,0,0,0,0,0,0,27,27,7708711,0,0,0,0,0,0,0,0,0
1,85,3,6,Lowndes County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,87,3,6,Macon County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,89,3,6,Madison County                                              ,326,326,61907371,0,0,0,0,0,0,1,132,12388340,177,177,25575702,0,0,0,0,0,0,1,132,12388340
1,91,3,6,Marengo County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,93,3,6,Marion County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,95,3,6,Marshall County                                             ,13,13,5991283,0,0,0,0,0,0,0,0,0,8,8,5158410,0,0,0,0,0,0,0,0,0
1,97,3,6,Mobile County                                               ,80,80,22439089,0,0,0,0,0,0,2,56,13610976,77,77,21745139,0,0,0,0,0,0,2,56,13610976
1,99,3,6,Monroe County                                               ,1,1,350400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,101,3,6,Montgomery County                                           ,38,38,7949666,0,0,0,0,0,0,0,0,0,13,13,3097765,0,0,0,0,0,0,0,0,0
1,103,3,6,Morgan County                                               ,69,69,13998528,0,0,0,0,0,0,0,0,0,69,69,13998528,0,0,0,0,0,0,0,0,0
1,105,3,6,Perry County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,107,3,6,Pickens County                                              ,1,1,123000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,109,3,6,Pike County                                                 ,2,2,380000,0,0,0,0,0,0,0,0,0,2,2,380000,0,0,0,0,0,0,0,0,0
1,111,3,6,Randolph County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,113,3,6,Russell County                                              ,8,8,960710,0,0,0,0,0,0,0,0,0,8,8,960710,0,0,0,0,0,0,0,0,0
1,115,3,6,St. Clair County                                            ,25,25,6647004,0,0,0,0,0,0,0,0,0,24,24,6427595,0,0,0,0,0,0,0,0,0
1,117,3,6,Shelby County                                               ,62,62,20957735,0,0,0,0,0,0,0,0,0,52,52,17536241,0,0,0,0,0,0,0,0,0
1,119,3,6,Sumter County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,121,3,6,Talladega County                                            ,13,13,1916143,0,0,0,0,0,0,0,0,0,10,10,1508980,0,0,0,0,0,0,0,0,0
1,123,3,6,Tallapoosa County                                           ,17,17,18787663,0,0,0,0,0,0,0,0,0,15,15,17798980,0,0,0,0,0,0,0,0,0
1,125,3,6,Tuscaloosa County                                           ,47,47,14457627,0,0,0,2,7,1066929,1,19,2921977,11,11,3755545,0,0,0,0,0,0,0,0,0
1,127,3,6,Walker County                                               ,1,1,340000,0,0,0,0,0,0,0,0,0,1,1,340000,0,0,0,0,0,0,0,0,0
1,129,3,6,Washington County                                           ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,131,3,6,Wilcox County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,133,3,6,Winston County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,13,4,9,Aleutians East Borough                                      ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,16,4,9,Aleutians West Census Area                                  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,20,4,9,Anchorage Municipality                                      ,11,11,5915693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,50,4,9,Bethel Census Area                                          ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,60,4,9,Bristol Bay Borough                                         ,1,1,337086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,63,4,9,Chugach Census Area                                         ,1,1,291441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,70,4,9,Dillingham Census Area                                      ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,90,4,9,Fairbanks North Star Borough                                ,1,1,163000,0,0,0,0,0,0,0,0,0,1,1,163000,0,0,0,0,0,0,0,0,0
2,100,4,9,Haines Borough                                              ,1,1,250000,0,0,0,0,0,0,0,0,0,1,1,250000,0,0,0,0,0,0,0,0,0
2,105,4,9,Hoonah-Angoon Census Area                                   ,1,1,381992,0,0,0,0,0,0,0,0,0,1,1,381992,0,0,0,0,0,0,0,0,0
2,110,4,9,Juneau City and Borough                                     ,3,3,510623,0,0,0,0,0,0,0,0,0,3,3,510623,0,0,0,0,0,0,0,0,0
2,122,4,9,Kenai Peninsula Borough                                     ,7,7,2386746,1,2,325000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,130,4,9,Ketchikan Gateway Borough                                   ,3,3,1065789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,150,4,9,Kodiak Island Borough                                       ,2,2,846667,1,2,403192,0,0,0,0,0,0,2,2,846667,1,2,403192,0,0,0,0,0,0
2,170,4,9,Matanuska-Susitna Borough                                   ,4,4,1208657,0,0,0,0,0,0,0,0,0,4,4,1208657,0,0,0,0,0,0,0,0,0
2,180,4,9,Nome Census Area                                            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,185,4,9,North Slope Borough                                         ,1,1,337086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,188,4,9,Northwest Arctic Borough                                    ,1,1,183361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,195,4,9,Petersburg Borough                                          ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,198,4,9,Prince of Wales-Hyder Census Area                           ,1,1,337086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,220,4,9,Sitka City and Borough                                      ,1,1,218132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,230,4,9,Skagway Municipality                                        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,275,4,9,Wrangell City and Borough                                   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,282,4,9,Yakutat City and Borough                                    ,1,1,193167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,290,4,9,Yukon-Koyukuk Census Area                                   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,4,8,Apache County                                               ,12,12,3364666,0,0,0,0,0,0,0,0,0,10,10,3187095,0,0,0,0,0,0,0,0,0
4,3,4,8,Cochise County                                              ,49,49,8508916,0,0,0,0,0,0,0,0,0,38,38,5731729,0,0,0,0,0,0,0,0,0
4,5,4,8,Coconino County                                             ,46,46,17155887,0,0,0,1,4,539338,3,60,9336660,46,46,17155887,0,0,0,1,4,539338,3,60,9336660
4,7,4,8,Gila County                                                 ,14,14,3983817,0,0,0,0,0,0,0,0,0,14,14,3983817,0,0,0,0,0,0,0,0,0
4,9,4,8,Graham County                                               ,22,22,5956826,1,2,412839,1,4,500000,0,0,0,22,22,5956826,1,2,412839,1,4,500000,0,0,0
4,11,4,8,Greenlee County                                             ,2,2,200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,12,4,8,La Paz County                                               ,2,2,25107750,1,2,257000,0,0,0,0,0,0,1,1,25000000,1,2,257000,0,0,0,0,0,0
4,13,4,8,Maricopa County                                             ,1844,1844,559625103,88,176,19664955,0,0,0,16,605,85097636,1809,1809,548785094,88,176,19664955,0,0,0,15,471,61678274
4,15,4,8,Mohave County                                               ,164,164,36097643,1,2,228772,0,0,0,0,0,0,162,162,35804949,1,2,228772,0,0,0,0,0,0
4,17,4,8,Navajo County                                               ,51,51,14984201,0,0,0,0,0,0,0,0,0,4,4,1235000,0,0,0,0,0,0,0,0,0
4,19,4,8,Pima County                                                 ,372,372,132610497,6,12,2024430,0,0,0,11,123,17175704,291,291,111964073,3,6,1311226,0,0,0,6,48,5920708
4,21,4,8,Pinal County                                                ,789,789,181116662,8,16,2900901,0,0,0,13,329,25436085,650,650,147337885,7,14,2540909,0,0,0,12,324,25177943
4,23,4,8,Santa Cruz County                                           ,25,25,6337049,0,0,0,0,0,0,0,0,0,25,25,6337049,0,0,0,0,0,0,0,0,0
4,25,4,8,Yavapai County                                              ,127,127,44846748,5,10,1374310,0,0,0,0,0,0,61,61,22366083,5,10,1374310,0,0,0,0,0,0
4,27,4,8,Yuma County                                                 ,96,96,15138982,2,4,503561,1,3,237863,0,0,0,90,90,14145129,1,2,199720,0,0,0,0,0,0
5,1,3,7,Arkansas County                                             ,1,1,89999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,3,3,7,Ashley County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,3,7,Baxter County                                               ,6,6,1787500,0,0,0,0,0,0,0,0,0,5,5,1570000,0,0,0,0,0,0,0,0,0
5,7,3,7,Benton County                                               ,280,280,77416412,29,58,13242477,0,0,0,3,40,3844152,219,219,63487532,28,56,12777477,0,0,0,0,0,0
5,9,3,7,Boone County                                                ,2,2,304386,1,2,231250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,11,3,7,Bradley County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,13,3,7,Calhoun County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,15,3,7,Carroll County                                              ,2,2,588469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,17,3,7,Chicot County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,19,3,7,Clark County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,21,3,7,Clay County                                                 ,1,1,175000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,23,3,7,Cleburne County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,25,3,7,Cleveland County                                            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,27,3,7,Columbia County                                             ,1,1,338900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,29,3,7,Conway County                                               ,2,2,255439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,31,3,7,Craighead County                                            ,54,54,9092902,5,10,687832,8,27,1382431,1,9,510558,6,6,1822508,0,0,0,0,0,0,0,0,0
5,33,3,7,Crawford County                                             ,4,4,1134300,16,32,2585000,0,0,0,0,0,0,4,4,1134300,16,32,2585000,0,0,0,0,0,0
5,35,3,7,Crittenden County                                           ,6,6,1163121,0,0,0,0,0,0,0,0,0,5,5,930000,0,0,0,0,0,0,0,0,0
5,37,3,7,Cross County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,39,3,7,Dallas County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,41,3,7,Desha County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,43,3,7,Drew County                                                 ,1,1,650000,0,0,0,0,0,0,0,0,0,1,1,650000,0,0,0,0,0,0,0,0,0
5,45,3,7,Faulkner County                                             ,31,31,9374765,0,0,0,0,0,0,0,0,0,30,30,9156451,0,0,0,0,0,0,0,0,0
5,47,3,7,Franklin County                                             ,2,2,394375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,49,3,7,Fulton County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,51,3,7,Garland County                                              ,7,7,1375200,0,0,0,0,0,0,0,0,0,7,7,1375200,0,0,0,0,0,0,0,0,0
5,53,3,7,Grant County                                                ,2,2,310513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,55,3,7,Greene County                                               ,4,4,985000,0,0,0,0,0,0,0,0,0,4,4,985000,0,0,0,0,0,0,0,0,0
5,57,3,7,Hempstead County                                            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,59,3,7,Hot Spring County                                           ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,61,3,7,Howard County                                               ,1,1,253217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,63,3,7,Independence County                                         ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,65,3,7,Izard County                                                ,1,1,311143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,67,3,7,Jackson County                                              ,1,1,220000,0,0,0,0,0,0,1,6,1000000,1,1,220000,0,0,0,0,0,0,1,6,1000000
5,69,3,7,Jefferson County                                            ,4,4,726638,0,0,0,0,0,0,0,0,0,2,2,430000,0,0,0,0,0,0,0,0,0
5,71,3,7,Johnson County                                              ,1,1,209076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,73,3,7,Lafayette County                                            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,75,3,7,Lawrence County                                             ,2,2,238532,1,2,108000,0,0,0,1,5,289231,0,0,0,0,0,0,0,0,0,0,0,0
5,77,3,7,Lee County                                                  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,79,3,7,Lincoln County                                              ,1,1,231250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
