FIPS_State_Code,FIPS_County_Code,Census_Region_Code,Census_Division_Code,County_Name,Estimated_1_Unit_Buildings,Estimated_1_Unit_Total_Units,Estimated_1_Unit_Total_Value,Estimated_2_Unit_Buildings,Estimated_2_Unit_Total_Units,Estimated_2_Unit_Total_Value,Estimated_3to4_Unit_Buildings,Estimated_3to4_Unit_Total_Units,Estimated_3to4_Unit_Total_Value,Estimated_5plus_Unit_Buildings,Estimated_5plus_Unit_Total_Units,Estimated_5plus_Unit_Total_Value,Reported_1_Unit_Buildings,Reported_1_Unit_Total_Units,Reported_1_Unit_Total_Value,Reported_2_Unit_Buildings,Reported_2_Unit_Total_Units,Reported_2_Unit_Total_Value,Reported_3to4_Unit_Buildings,Reported_3to4_Unit_Total_Units,Reported_3to4_Unit_Total_Value,Reported_5plus_Unit_Buildings,Reported_5plus_Unit_Total_Units,Reported_5plus_Unit_Total_Value
1,1,3,6,Autauga County                ,50,50,13670024,0,0,0,0,0,0,0,0,0,50,50,13670024,0,0,0,0,0,0,0,0,0
1,7,3,6,Bibb County                   ,8,8,1317936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,9,3,6,Blount County                 ,1,1,125000,0,0,0,0,0,0,0,0,0,1,1,125000,0,0,0,0,0,0,0,0,0
1,21,3,6,Chilton County                ,8,8,738650,0,0,0,0,0,0,0,0,0,7,7,634850,0,0,0,0,0,0,0,0,0
1,37,3,6,Coosa County                  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,73,3,6,Jefferson County              ,550,550,140247717,0,0,0,0,0,0,5,383,32067776,541,541,138482330,0,0,0,0,0,0,4,378,31749355
1,81,3,6,Lee County                    ,327,327,89741881,1,2,243468,0,0,0,11,192,31670098,239,239,63477575,1,2,243468,0,0,0,9,182,28590514
1,115,3,6,St. Clair County              ,27,27,4041642,0,0,0,0,0,0,0,0,0,27,27,4041642,0,0,0,0,0,0,0,0,0
1,117,3,6,Shelby County                 ,357,357,74184566,0,0,0,0,0,0,5,65,3631875,167,167,30750798,0,0,0,0,0,0,0,0,0
1,127,3,6,Walker County                 ,2,2,216000,0,0,0,0,0,0,0,0,0,2,2,216000,0,0,0,0,0,0,0,0,0
2,13,4,9,Aleutians East Borough        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,16,4,9,Aleutians West Census Area    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,20,4,9,Anchorage Borough             ,198,198,58492166,1,2,397182,1,3,546134,0,0,0,61,61,17653860,0,0,0,0,0,0,0,0,0
2,20,4,9,Anchorage Municipality        ,198,198,58492166,1,2,397182,1,3,546134,0,0,0,61,61,17653860,0,0,0,0,0,0,0,0,0
2,50,4,9,Bethel Census Area            ,7,7,1250000,0,0,0,0,0,0,0,0,0,7,7,1250000,0,0,0,0,0,0,0,0,0
2,60,4,9,Bristol Bay Borough           ,1,1,201600,0,0,0,0,0,0,0,0,0,1,1,201600,0,0,0,0,0,0,0,0,0
2,70,4,9,Dillingham Census Area        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,90,4,9,Fairbanks North Star Borough  ,22,22,4043548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,100,4,9,Haines Borough                ,3,3,772437,0,0,0,0,0,0,0,0,0,3,3,772437,0,0,0,0,0,0,0,0,0
2,105,4,9,Hoonah-Angoon Census Area     ,4,4,710364,0,0,0,0,0,0,0,0,0,4,4,710364,0,0,0,0,0,0,0,0,0
2,110,4,9,Juneau Borough                ,18,18,3095385,3,6,1160711,0,0,0,4,40,4254879,18,18,3095385,3,6,1160711,0,0,0,4,40,4254879
2,110,4,9,Juneau City and Borough       ,18,18,3095385,3,6,1160711,0,0,0,4,40,4254879,18,18,3095385,3,6,1160711,0,0,0,4,40,4254879
2,122,4,9,Kenai Peninsula Borough       ,32,32,6001369,0,0,0,2,7,1000000,0,0,0,21,21,3790130,0,0,0,2,7,1000000,0,0,0
2,130,4,9,Ketchikan Gateway Borough     ,8,8,1884351,3,6,770761,0,0,0,0,0,0,8,8,1884351,3,6,770761,0,0,0,0,0,0
2,150,4,9,Kodiak Island Borough         ,5,5,840723,0,0,0,0,0,0,0,0,0,5,5,840723,0,0,0,0,0,0,0,0,0
2,170,4,9,Matanuska-Susitna Borough     ,19,19,3864178,7,14,1879709,10,40,4014560,0,0,0,16,16,3267634,6,12,1630616,10,40,4014560,0,0,0
