FIPS_State_Code,FIPS_County_Code,Census_Region_Code,Census_Division_Code,County_Name,Estimated_1_Unit_Buildings,Estimated_1_Unit_Total_Units,Estimated_1_Unit_Total_Value,Estimated_2_Unit_Buildings,Estimated_2_Unit_Total_Units,Estimated_2_Unit_Total_Value,Estimated_3to4_Unit_Buildings,Estimated_3to4_Unit_Total_Units,Estimated_3to4_Unit_Total_Value,Estimated_5plus_Unit_Buildings,Estimated_5plus_Unit_Total_Units,Estimated_5plus_Unit_Total_Value,Reported_1_Unit_Buildings,Reported_1_Unit_Total_Units,Reported_1_Unit_Total_Value,Reported_2_Unit_Buildings,Reported_2_Unit_Total_Units,Reported_2_Unit_Total_Value,Reported_3to4_Unit_Buildings,Reported_3to4_Unit_Total_Units,Reported_3to4_Unit_Total_Value,Reported_5plus_Unit_Buildings,Reported_5plus_Unit_Total_Units,Reported_5plus_Unit_Total_Value
1,1,3,6,Autauga County                ,21,21,5373652,0,0,0,0,0,0,0,0,0,21,21,5373652,0,0,0,0,0,0,0,0,0
1,7,3,6,Bibb County                   ,2,2,353496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,9,3,6,Blount County                 ,3,3,552800,0,0,0,0,0,0,0,0,0,3,3,552800,0,0,0,0,0,0,0,0,0
1,21,3,6,Chilton County                ,3,3,352000,0,0,0,0,0,0,0,0,0,3,3,352000,0,0,0,0,0,0,0,0,0
1,73,3,6,Jefferson County              ,156,156,33042453,0,0,0,1,3,477690,2,73,6446782,122,122,25752436,0,0,0,0,0,0,0,0,0
1,83,3,6,Limestone County              ,10,10,2167286,0,0,0,0,0,0,0,0,0,10,10,2167286,0,0,0,0,0,0,0,0,0
1,89,3,6,Madison County                ,293,293,38912591,0,0,0,0,0,0,1,36,1296000,292,292,38786276,0,0,0,0,0,0,1,36,1296000
1,113,3,6,Russell County                ,11,11,1426416,1,2,80304,0,0,0,0,0,0,11,11,1426416,1,2,80304,0,0,0,0,0,0
1,115,3,6,St. Clair County              ,6,6,1242214,0,0,0,0,0,0,0,0,0,6,6,1242214,0,0,0,0,0,0,0,0,0
1,117,3,6,Shelby County                 ,99,99,22115496,0,0,0,0,0,0,0,0,0,49,49,10260047,0,0,0,0,0,0,0,0,0
1,127,3,6,Walker County                 ,1,1,250000,0,0,0,0,0,0,0,0,0,1,1,250000,0,0,0,0,0,0,0,0,0
2,13,4,9,Aleutians East Borough        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,16,4,9,Aleutians West Census Area    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,20,4,9,Anchorage Borough             ,67,67,21074199,0,0,0,1,3,514864,1,13,2055242,0,0,0,0,0,0,0,0,0,0,0,0
2,20,4,9,Anchorage Municipality        ,67,67,21074199,0,0,0,1,3,514864,1,13,2055242,0,0,0,0,0,0,0,0,0,0,0,0
2,50,4,9,Bethel Census Area            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,60,4,9,Bristol Bay Borough           ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,70,4,9,Dillingham Census Area        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,90,4,9,Fairbanks North Star Borough  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,100,4,9,Haines Borough                ,1,1,258655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,105,4,9,Hoonah-Angoon Census Area     ,1,1,150000,0,0,0,0,0,0,0,0,0,1,1,150000,0,0,0,0,0,0,0,0,0
2,110,4,9,Juneau Borough                ,9,9,2151518,0,0,0,0,0,0,0,0,0,9,9,2151518,0,0,0,0,0,0,0,0,0
2,110,4,9,Juneau City and Borough       ,9,9,2151518,0,0,0,0,0,0,0,0,0,9,9,2151518,0,0,0,0,0,0,0,0,0
2,122,4,9,Kenai Peninsula Borough       ,8,8,1923621,0,0,0,0,0,0,0,0,0,3,3,934000,0,0,0,0,0,0,0,0,0
2,130,4,9,Ketchikan Gateway Borough     ,7,7,2041108,0,0,0,0,0,0,0,0,0,7,7,2041108,0,0,0,0,0,0,0,0,0
2,150,4,9,Kodiak Island Borough         ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,158,4,9,Kusilvak Census Area          ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
