FIPS_State_Code,FIPS_County_Code,Census_Region_Code,Census_Division_Code,County_Name,Estimated_1_Unit_Buildings,Estimated_1_Unit_Total_Units,Estimated_1_Unit_Total_Value,Estimated_2_Unit_Buildings,Estimated_2_Unit_Total_Units,Estimated_2_Unit_Total_Value,Estimated_3to4_Unit_Buildings,Estimated_3to4_Unit_Total_Units,Estimated_3to4_Unit_Total_Value,Estimated_5plus_Unit_Buildings,Estimated_5plus_Unit_Total_Units,Estimated_5plus_Unit_Total_Value,Reported_1_Unit_Buildings,Reported_1_Unit_Total_Units,Reported_1_Unit_Total_Value,Reported_2_Unit_Buildings,Reported_2_Unit_Total_Units,Reported_2_Unit_Total_Value,Reported_3to4_Unit_Buildings,Reported_3to4_Unit_Total_Units,Reported_3to4_Unit_Total_Value,Reported_5plus_Unit_Buildings,Reported_5plus_Unit_Total_Units,Reported_5plus_Unit_Total_Value
1,1,3,6,Autauga County                ,145,145,7585025,0,0,0,0,0,0,0,0,0,145,145,7585025,0,0,0,0,0,0,0,0,0
1,81,3,6,Lee County                    ,246,246,34270210,34,68,4127396,11,42,3014620,27,345,18464400,152,152,20449706,23,46,2891566,9,34,2463040,13,190,10522502
1,113,3,6,Russell County                ,136,136,11036879,2,4,278500,0,0,0,3,22,1128166,100,100,7852050,0,0,0,0,0,0,1,12,700000
2,0,4,9,Alaska Balance of State       ,78,78,14999042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,13,4,9,Aleutians East Borough        ,3,3,473322,0,0,0,0,0,0,0,0,0,3,3,473322,0,0,0,0,0,0,0,0,0
2,16,4,9,Aleutians West Census Area    ,3,3,368829,0,0,0,0,0,0,1,5,716362,0,0,0,0,0,0,0,0,0,0,0,0
2,20,4,9,Anchorage Borough             ,487,487,109266376,247,494,68530425,35,128,18391570,34,278,33053814,487,487,109266376,247,494,68530425,35,128,18391570,34,278,33053814
2,50,4,9,Bethel Census Area            ,27,27,4050000,0,0,0,1,3,400000,0,0,0,27,27,4050000,0,0,0,1,3,400000,0,0,0
2,60,4,9,Bristol Bay Borough           ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,90,4,9,Fairbanks North Star Borough  ,111,111,19199144,4,8,636000,5,18,1755000,0,0,0,93,93,17163184,4,8,636000,5,18,1755000,0,0,0
2,100,4,9,Haines Borough                ,3,3,600000,0,0,0,0,0,0,0,0,0,3,3,600000,0,0,0,0,0,0,0,0,0
2,110,4,9,Juneau Borough                ,55,55,5160248,4,8,1281326,0,0,0,0,0,0,55,55,5160248,4,8,1281326,0,0,0,0,0,0
2,122,4,9,Kenai Peninsula Borough       ,41,41,6825233,0,0,0,1,4,523600,4,32,2900000,41,41,6825233,0,0,0,1,4,523600,4,32,2900000
2,130,4,9,Ketchikan Gateway Borough     ,13,13,2031850,0,0,0,0,0,0,0,0,0,13,13,2031850,0,0,0,0,0,0,0,0,0
2,150,4,9,Kodiak Island Borough         ,25,25,3883594,3,6,652085,0,0,0,0,0,0,25,25,3883594,3,6,652085,0,0,0,0,0,0
2,170,4,9,Matanuska-Susitna Borough     ,39,39,6084041,15,30,3630412,7,26,1918212,1,6,741673,39,39,6084041,15,30,3630412,7,26,1918212,1,6,741673
2,180,4,9,Nome Census Area              ,1,1,78128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,185,4,9,North Slope Borough           ,10,10,1252219,1,2,162616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,201,4,9,Prince of Wales-Outer Ketchika,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,220,4,9,Sitka Borough                 ,17,17,1637303,6,12,873762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,232,4,9,Skagway-Hoonah-Angoon Census A,3,3,391551,0,0,0,1,4,250000,0,0,0,0,0,0,0,0,0,1,4,250000,0,0,0
2,261,4,9,Valdez-Cordova Census Area    ,8,8,1364705,0,0,0,0,0,0,0,0,0,6,6,1080000,0,0,0,0,0,0,0,0,0
2,280,4,9,Wrangell-Petersburg Census Are,6,6,741245,0,0,0,0,0,0,0,0,0,5,5,624565,0,0,0,0,0,0,0,0,0
2,282,4,9,Yakutat Borough               ,1,1,110500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,13,4,8,Maricopa County               ,19206,19206,3036237162,24,48,3736185,29,98,10167950,154,2382,189281777,18272,18272,2924048185,24,48,3736185,29,98,10167950,151,2345,187235686
4,15,4,8,Mohave County                 ,1496,1496,144390060,37,74,4859261,17,65,3695513,9,71,5056929,1316,1316,127690254,35,70,4665273,17,65,3695513,8,66,4625205
4,21,4,8,Pinal County                  ,3103,3103,350430913,14,28,1969583,12,48,1442144,1,20,945829,2941,2941,332100517,14,28,1969583,12,48,1442144,0,0,0
