FIPS_State_Code,FIPS_County_Code,Census_Region_Code,Census_Division_Code,County_Name,Estimated_1_Unit_Buildings,Estimated_1_Unit_Total_Units,Estimated_1_Unit_Total_Value,Estimated_2_Unit_Buildings,Estimated_2_Unit_Total_Units,Estimated_2_Unit_Total_Value,Estimated_3to4_Unit_Buildings,Estimated_3to4_Unit_Total_Units,Estimated_3to4_Unit_Total_Value,Estimated_5plus_Unit_Buildings,Estimated_5plus_Unit_Total_Units,Estimated_5plus_Unit_Total_Value,Reported_1_Unit_Buildings,Reported_1_Unit_Total_Units,Reported_1_Unit_Total_Value,Reported_2_Unit_Buildings,Reported_2_Unit_Total_Units,Reported_2_Unit_Total_Value,Reported_3to4_Unit_Buildings,Reported_3to4_Unit_Total_Units,Reported_3to4_Unit_Total_Value,Reported_5plus_Unit_Buildings,Reported_5plus_Unit_Total_Units,Reported_5plus_Unit_Total_Value
1,1,3,6,Autauga County                ,25,25,1310975,0,0,0,0,0,0,0,0,0,25,25,1310975,0,0,0,0,0,0,0,0,0
1,81,3,6,Lee County                    ,39,39,6018652,4,8,444400,1,4,275790,4,44,2286138,7,7,1155126,0,0,0,0,0,0,0,0,0
1,113,3,6,Russell County                ,20,20,1519414,0,0,0,0,0,0,0,0,0,20,20,1519414,0,0,0,0,0,0,0,0,0
2,0,4,9,Alaska Balance of State       ,16,16,3084332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,13,4,9,Aleutians East Borough        ,2,2,315548,0,0,0,0,0,0,0,0,0,2,2,315548,0,0,0,0,0,0,0,0,0
2,16,4,9,Aleutians West Census Area    ,1,1,85645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,20,4,9,Anchorage Borough             ,92,92,19417285,56,112,15496684,7,27,3314514,0,0,0,92,92,19417285,56,112,15496684,7,27,3314514,0,0,0
2,50,4,9,Bethel Census Area            ,2,2,300000,0,0,0,0,0,0,0,0,0,2,2,300000,0,0,0,0,0,0,0,0,0
2,60,4,9,Bristol Bay Borough           ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,90,4,9,Fairbanks North Star Borough  ,28,28,4852648,2,4,376000,0,0,0,0,0,0,26,26,4669000,2,4,376000,0,0,0,0,0,0
