FIPS_State_Code,FIPS_County_Code,Census_Region_Code,Census_Division_Code,County_Name,Estimated_1_Unit_Buildings,Estimated_1_Unit_Total_Units,Estimated_1_Unit_Total_Value,Estimated_2_Unit_Buildings,Estimated_2_Unit_Total_Units,Estimated_2_Unit_Total_Value,Estimated_3to4_Unit_Buildings,Estimated_3to4_Unit_Total_Units,Estimated_3to4_Unit_Total_Value,Estimated_5plus_Unit_Buildings,Estimated_5plus_Unit_Total_Units,Estimated_5plus_Unit_Total_Value,Reported_1_Unit_Buildings,Reported_1_Unit_Total_Units,Reported_1_Unit_Total_Value,Reported_2_Unit_Buildings,Reported_2_Unit_Total_Units,Reported_2_Unit_Total_Value,Reported_3to4_Unit_Buildings,Reported_3to4_Unit_Total_Units,Reported_3to4_Unit_Total_Value,Reported_5plus_Unit_Buildings,Reported_5plus_Unit_Total_Units,Reported_5plus_Unit_Total_Value
1,1,3,6,Autauga County                ,87,87,20224892,0,0,0,0,0,0,0,0,0,87,87,20224892,0,0,0,0,0,0,0,0,0
1,7,3,6,Bibb County                   ,10,10,1739629,0,0,0,0,0,0,0,0,0,6,6,1060000,0,0,0,0,0,0,0,0,0
1,9,3,6,Blount County                 ,2,2,763900,0,0,0,0,0,0,0,0,0,2,2,763900,0,0,0,0,0,0,0,0,0
1,21,3,6,Chilton County                ,14,14,1572783,0,0,0,0,0,0,0,0,0,11,11,1173000,0,0,0,0,0,0,0,0,0
1,37,3,6,Coosa County                  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,73,3,6,Jefferson County              ,949,949,195346228,0,0,0,0,0,0,9,267,20644895,792,792,164709018,0,0,0,0,0,0,7,193,13088333
1,81,3,6,Lee County                    ,438,438,101329490,1,2,145125,0,0,0,1,17,1414156,415,415,95787896,1,2,145125,0,0,0,0,0,0
1,115,3,6,St. Clair County              ,85,85,9313372,0,0,0,0,0,0,0,0,0,81,81,8808013,0,0,0,0,0,0,0,0,0
1,117,3,6,Shelby County                 ,370,370,63366699,0,0,0,0,0,0,0,0,0,194,194,30538563,0,0,0,0,0,0,0,0,0
1,127,3,6,Walker County                 ,10,10,1494600,0,0,0,0,0,0,0,0,0,10,10,1494600,0,0,0,0,0,0,0,0,0
2,0,4,9,Alaska Balance of State       ,49,49,12044190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,13,4,9,Aleutians East Borough        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,16,4,9,Aleutians West Census Area    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,20,4,9,Anchorage Borough             ,318,318,93213950,6,12,2339583,0,0,0,11,91,15574743,318,318,93213950,6,12,2339583,0,0,0,11,91,15574743
2,50,4,9,Bethel Census Area            ,6,6,1356250,1,2,350000,0,0,0,0,0,0,4,4,900000,1,2,350000,0,0,0,0,0,0
2,60,4,9,Bristol Bay Borough           ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,90,4,9,Fairbanks North Star Borough  ,31,31,5965906,0,0,0,1,4,782000,0,0,0,3,3,821000,0,0,0,1,4,782000,0,0,0
2,100,4,9,Haines Borough                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,110,4,9,Juneau Borough                ,36,36,8387669,0,0,0,0,0,0,0,0,0,36,36,8387669,0,0,0,0,0,0,0,0,0
2,122,4,9,Kenai Peninsula Borough       ,59,59,12398024,1,2,350000,0,0,0,0,0,0,37,37,7051459,1,2,350000,0,0,0,0,0,0
2,130,4,9,Ketchikan Gateway Borough     ,8,8,1747687,0,0,0,0,0,0,2,23,2107950,5,5,1084336,0,0,0,0,0,0,2,23,2107950
2,150,4,9,Kodiak Island Borough         ,12,12,2758297,0,0,0,0,0,0,0,0,0,12,12,2758297,0,0,0,0,0,0,0,0,0
2,170,4,9,Matanuska-Susitna Borough     ,54,54,11201855,6,12,1753869,1,4,399637,0,0,0,49,49,10409058,6,12,1753869,1,4,399637,0,0,0
2,180,4,9,Nome Census Area              ,2,2,379747,0,0,0,0,0,0,0,0,0,2,2,379747,0,0,0,0,0,0,0,0,0
2,185,4,9,North Slope Borough           ,29,29,6192366,0,0,0,0,0,0,0,0,0,21,21,4390703,0,0,0,0,0,0,0,0,0
2,188,4,9,Northwest Arctic Borough      ,2,2,379028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,201,4,9,Prince of Wales-Outer Ketchika,2,2,441112,0,0,0,0,0,0,0,0,0,1,1,222058,0,0,0,0,0,0,0,0,0
2,220,4,9,Sitka Borough                 ,11,11,2417406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,232,4,9,Skagway-Hoonah-Angoon Census A,3,3,446058,0,0,0,0,0,0,0,0,0,3,3,446058,0,0,0,0,0,0,0,0,0
2,261,4,9,Valdez-Cordova Census Area    ,13,13,2480017,0,0,0,0,0,0,0,0,0,13,13,2480017,0,0,0,0,0,0,0,0,0
2,280,4,9,Wrangell-Petersburg Census Are,17,17,2843320,1,2,128690,0,0,0,0,0,0,17,17,2843320,1,2,128690,0,0,0,0,0,0
2,282,4,9,Yakutat Borough               ,2,2,290000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,290,4,9,Yukon-Koyukuk Census Area     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,13,4,8,Maricopa County               ,5480,5480,1292784860,2,4,926444,9,29,4399392,62,1509,134901886,5467,5467,1289475136,2,4,926444,9,29,4399392,58,1416,118269643
4,19,4,8,Pima County                   ,1244,1244,311185689,1,2,294322,0,0,0,26,381,40777762,791,791,217410877,0,0,0,0,0,0,14,282,32655236
4,21,4,8,Pinal County                  ,826,826,108106085,0,0,0,1,4,275595,0,0,0,809,809,105822736,0,0,0,1,4,275595,0,0,0
5,23,3,7,Cleburne County               ,11,11,1477050,1,2,85000,0,0,0,0,0,0,9,9,1220500,1,2,85000,0,0,0,0,0,0
5,25,3,7,Cleveland County              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,27,3,7,Columbia County               ,2,2,456890,0,0,0,0,0,0,0,0,0,1,1,230000,0,0,0,0,0,0,0,0,0
5,35,3,7,Crittenden County             ,34,34,5918326,0,0,0,0,0,0,0,0,0,34,34,5918326,0,0,0,0,0,0,0,0,0
5,59,3,7,Hot Spring County             ,2,2,351123,0,0,0,0,0,0,0,0,0,2,2,351123,0,0,0,0,0,0,0,0,0
5,61,3,7,Howard County                 ,3,3,255000,0,0,0,0,0,0,0,0,0,3,3,255000,0,0,0,0,0,0,0,0,0
5,99,3,7,Nevada County                 ,2,2,312240,0,0,0,0,0,0,0,0,0,2,2,312240,0,0,0,0,0,0,0,0,0
6,1,4,9,Alameda County                ,674,674,213331988,14,28,7228848,5,19,5307504,47,961,194370293,626,626,199063605,13,26,6945476,5,19,5307504,46,926,191164437
6,3,4,9,Alpine County                 ,3,3,1625233,0,0,0,0,0,0,0,0,0,3,3,1625233,0,0,0,0,0,0,0,0,0
6,9,4,9,Calaveras County              ,25,25,7380088,0,0,0,0,0,0,0,0,0,25,25,7380088,0,0,0,0,0,0,0,0,0
6,13,4,9,Contra Costa County           ,610,610,142007062,5,10,2410367,0,0,0,18,122,17133347,581,581,135559493,5,10,2410367,0,0,0,7,51,10700676
6,17,4,9,El Dorado County              ,109,109,47084042,0,0,0,0,0,0,0,0,0,109,109,47084042,0,0,0,0,0,0,0,0,0
6,37,4,9,Los Angeles County            ,1930,1930,806565778,134,268,55564671,17,60,13734924,130,5413,883807392,1735,1735,751406636,133,266,55334431,17,60,13734924,117,5326,875529532
6,41,4,9,Marin County                  ,73,73,29408539,0,0,0,0,0,0,10,64,6307240,17,17,9451143,0,0,0,0,0,0,0,0,0
6,45,4,9,Mendocino County              ,81,81,10277756,2,4,399179,0,0,0,0,0,0,81,81,10277756,2,4,399179,0,0,0,0,0,0
6,49,4,9,Modoc County                  ,11,11,1651068,0,0,0,0,0,0,0,0,0,9,9,1398459,0,0,0,0,0,0,0,0,0
6,51,4,9,Mono County                   ,12,12,4692198,0,0,0,0,0,0,0,0,0,5,5,3720570,0,0,0,0,0,0,0,0,0
6,59,4,9,Orange County                 ,1675,1675,451165213,25,50,12663942,23,75,13965904,131,2006,241431657,1618,1618,424939593,24,48,11958196,20,66,13081408,129,1994,239986268
6,61,4,9,Placer County                 ,718,718,210336514,0,0,0,0,0,0,0,0,0,712,712,208770706,0,0,0,0,0,0,0,0,0
6,63,4,9,Plumas County                 ,38,38,6077172,0,0,0,0,0,0,0,0,0,38,38,6077172,0,0,0,0,0,0,0,0,0
6,65,4,9,Riverside County              ,1979,1979,474847088,0,0,0,6,24,2932319,27,819,88612996,1873,1873,454733090,0,0,0,6,24,2932319,27,819,88612996
6,67,4,9,Sacramento County             ,605,605,156851910,0,0,0,2,6,953218,17,457,49375973,591,591,153413237,0,0,0,2,6,953218,17,457,49375973
6,69,4,9,San Benito County             ,34,34,9394600,0,0,0,0,0,0,0,0,0,31,31,8820401,0,0,0,0,0,0,0,0,0
6,71,4,9,San Bernardino County         ,927,927,189913827,9,18,2583609,5,15,3102386,29,326,31822732,877,877,181836776,9,18,2583609,5,15,3102386,26,307,30741837
6,73,4,9,San Diego County              ,1843,1843,582850727,23,46,9034121,23,84,10379820,105,2416,295223509,1839,1839,581994945,23,46,9034121,23,84,10379820,105,2416,295223509
6,75,4,9,San Francisco County          ,27,27,6052983,9,18,8623812,8,25,12829577,17,1645,439234365,27,27,6052983,9,18,8623812,8,25,12829577,17,1645,439234365
6,77,4,9,San Joaquin County            ,682,682,143570783,0,0,0,0,0,0,9,152,14853129,668,668,140144184,0,0,0,0,0,0,9,152,14853129
6,81,4,9,San Mateo County              ,212,212,177365456,4,8,1951219,0,0,0,10,479,88083016,174,174,152384036,4,8,1951219,0,0,0,10,479,88083016
6,85,4,9,Santa Clara County            ,796,796,310160753,1,2,285931,8,31,7145355,25,398,88163251,782,782,304187045,1,2,285931,8,31,7145355,20,362,79008737
6,91,4,9,Sierra County                 ,5,5,1037931,0,0,0,0,0,0,0,0,0,5,5,1037931,0,0,0,0,0,0,0,0,0
6,113,4,9,Yolo County                   ,161,161,39327712,0,0,0,0,0,0,3,78,14638967,161,161,39327712,0,0,0,0,0,0,2,69,13519919
8,1,4,8,Adams County                  ,468,468,104726906,0,0,0,4,12,913870,0,0,0,458,458,102822838,0,0,0,4,12,913870,0,0,0
8,5,4,8,Arapahoe County               ,512,512,142651892,0,0,0,1,4,724344,1,188,21505696,506,506,140733892,0,0,0,1,4,724344,1,188,21505696
8,14,4,8,Broomfield County             ,171,171,44799839,0,0,0,0,0,0,0,0,0,82,82,22625806,0,0,0,0,0,0,0,0,0
8,15,4,8,Chaffee County                ,63,63,15197357,0,0,0,0,0,0,0,0,0,63,63,15197357,0,0,0,0,0,0,0,0,0
8,19,4,8,Clear Creek County            ,13,13,3522635,0,0,0,0,0,0,0,0,0,9,9,2360256,0,0,0,0,0,0,0,0,0
8,23,4,8,Costilla County               ,20,20,4542158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,31,4,8,Denver County                 ,590,590,133352804,61,122,18753311,0,0,0,19,1262,97521429,590,590,133352804,61,122,18753311,0,0,0,19,1262,97521429
8,33,4,8,Dolores County                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,35,4,8,Douglas County                ,780,780,203104390,24,48,11030040,8,29,4254767,6,73,7633132,780,780,203104390,24,48,11030040,8,29,4254767,6,73,7633132
8,39,4,8,Elbert County                 ,25,25,6257150,0,0,0,0,0,0,0,0,0,22,22,5517477,0,0,0,0,0,0,0,0,0
8,41,4,8,El Paso County                ,1338,1338,435629028,1,2,220759,0,0,0,30,657,74621974,1338,1338,435629028,1,2,220759,0,0,0,30,657,74621974
8,47,4,8,Gilpin County                 ,13,13,2834427,0,0,0,0,0,0,0,0,0,12,12,2554427,0,0,0,0,0,0,0,0,0
8,49,4,8,Grand County                  ,115,115,28706660,1,2,660621,0,0,0,3,15,1656135,23,23,6955494,1,2,660621,0,0,0,0,0,0
8,59,4,8,Jefferson County              ,389,389,98988302,0,0,0,4,12,692177,15,504,48493807,388,388,98813302,0,0,0,4,12,692177,15,504,48493807
8,69,4,8,Larimer County                ,611,611,139781124,5,10,1555779,2,7,944660,28,454,33416068,611,611,139781124,5,10,1555779,2,7,944660,28,454,33416068
8,77,4,8,Mesa County                   ,237,237,50067263,1,2,480483,0,0,0,6,64,4178287,237,237,50067263,1,2,480483,0,0,0,6,64,4178287
8,93,4,8,Park County                   ,66,66,11734543,0,0,0,0,0,0,0,0,0,66,66,11734543,0,0,0,0,0,0,0,0,0
8,101,4,8,Pueblo County                 ,104,104,18707039,0,0,0,1,4,227300,0,0,0,104,104,18707039,0,0,0,1,4,227300,0,0,0
8,107,4,8,Routt County                  ,35,35,20470724,0,0,0,0,0,0,0,0,0,35,35,20470724,0,0,0,0,0,0,0,0,0
8,119,4,8,Teller County                 ,43,43,10544901,0,0,0,0,0,0,0,0,0,31,31,7475972,0,0,0,0,0,0,0,0,0
8,123,4,8,Weld County                   ,646,646,142725920,1,2,114948,1,3,193280,11,77,3727307,546,546,117874635,1,2,114948,0,0,0,0,0,0
10,1,3,5,Kent County                   ,514,514,66441151,5,10,928062,1,4,325000,11,71,4359805,395,395,51864819,5,10,928062,1,4,325000,2,26,1525615
10,3,3,5,New Castle County             ,503,503,43920918,0,0,0,0,0,0,10,73,4472669,488,488,43045083,0,0,0,0,0,0,2,30,3784669
10,5,3,5,Sussex County                 ,1087,1087,163185164,47,94,7412952,6,22,3060020,12,114,13916383,1087,1087,163185164,47,94,7412952,6,22,3060020,12,114,13916383
11,1,3,5,Washington  DC                ,201,201,40005212,47,94,10325531,0,0,0,17,3024,327308211,201,201,40005212,47,94,10325531,0,0,0,17,3024,327308211
12,3,3,5,Baker County                  ,24,24,3885826,0,0,0,0,0,0,0,0,0,22,22,3488419,0,0,0,0,0,0,0,0,0
12,9,3,5,Brevard County                ,755,755,203995509,0,0,0,0,0,0,6,38,3686540,729,729,197604141,0,0,0,0,0,0,5,27,2655162
12,11,3,5,Broward County                ,1239,1239,169351127,4,8,932909,2,6,1609100,36,741,47720842,1168,1168,159246495,3,6,717021,2,6,1609100,33,726,46784604
12,13,3,5,Calhoun County                ,4,4,442600,0,0,0,0,0,0,0,0,0,3,3,286000,0,0,0,0,0,0,0,0,0
12,15,3,5,Charlotte County              ,258,258,46925902,8,16,1055036,0,0,0,0,0,0,238,238,43675799,3,6,620000,0,0,0,0,0,0
