FIPS_State_Code,FIPS_County_Code,Census_Region_Code,Census_Division_Code,County_Name,Estimated_1_Unit_Buildings,Estimated_1_Unit_Total_Units,Estimated_1_Unit_Total_Value,Estimated_2_Unit_Buildings,Estimated_2_Unit_Total_Units,Estimated_2_Unit_Total_Value,Estimated_3to4_Unit_Buildings,Estimated_3to4_Unit_Total_Units,Estimated_3to4_Unit_Total_Value,Estimated_5plus_Unit_Buildings,Estimated_5plus_Unit_Total_Units,Estimated_5plus_Unit_Total_Value,Reported_1_Unit_Buildings,Reported_1_Unit_Total_Units,Reported_1_Unit_Total_Value,Reported_2_Unit_Buildings,Reported_2_Unit_Total_Units,Reported_2_Unit_Total_Value,Reported_3to4_Unit_Buildings,Reported_3to4_Unit_Total_Units,Reported_3to4_Unit_Total_Value,Reported_5plus_Unit_Buildings,Reported_5plus_Unit_Total_Units,Reported_5plus_Unit_Total_Value
1,1,3,6,Autauga County                ,139,139,23063413,0,0,0,0,0,0,0,0,0,62,62,10072128,0,0,0,0,0,0,0,0,0
1,7,3,6,Bibb County                   ,12,12,2122722,0,0,0,0,0,0,0,0,0,12,12,2122722,0,0,0,0,0,0,0,0,0
1,9,3,6,Blount County                 ,14,14,2487286,3,6,176700,0,0,0,0,0,0,13,13,2401741,3,6,176700,0,0,0,0,0,0
1,21,3,6,Chilton County                ,26,26,3229042,0,0,0,0,0,0,0,0,0,23,23,2863150,0,0,0,0,0,0,0,0,0
1,37,3,6,Coosa County                  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,73,3,6,Jefferson County              ,1151,1151,211349945,4,8,476798,1,4,604000,28,897,102070555,942,942,170670911,4,8,476798,1,4,604000,11,605,80562352
1,81,3,6,Lee County                    ,533,533,102250475,7,14,1353876,2,7,1049919,3,31,3128716,476,476,91031761,6,12,1162908,2,7,1049919,1,6,555505
1,115,3,6,St. Clair County              ,112,112,16071990,0,0,0,0,0,0,0,0,0,112,112,16071990,0,0,0,0,0,0,0,0,0
1,117,3,6,Shelby County                 ,595,595,97587685,0,0,0,0,0,0,4,40,1200000,252,252,39235463,0,0,0,0,0,0,4,40,1200000
1,127,3,6,Walker County                 ,16,16,2700273,0,0,0,0,0,0,4,20,1902440,7,7,1117440,0,0,0,0,0,0,0,0,0
